direction,run,date,baseline_ticker,gps_ticker,baseline_value,gps_value
short,3,2019-11-01,HO,CP,851.4387518367633,2112.436139423164
short,3,2019-12-01,HO,CC,757.4670254355112,2493.8588388164976
short,3,2020-01-01,CP,SU,816.4293324931338,2328.295277729843
short,3,2020-02-01,NG,SU,886.6565387986338,2394.1814428981716
short,3,2020-03-01,SU,CP,1335.018716272293,2994.4741025989856
short,3,2020-04-01,SU,ZS,1355.4174070991214,3116.872996548706
short,3,2020-05-01,CT,GD,1444.7651711388173,2987.4632359899183
short,3,2020-06-01,ZW,LE,1560.0631664988093,3181.040439122265
short,3,2020-07-01,ZC,CC,1839.6377476025277,2883.2414070236177
short,3,2020-08-01,SU,CP,1820.6220348173963,2678.8690664319656
short,3,2020-09-01,ZW,CO,1910.0268739616947,3592.4652329008536
short,3,2020-10-01,ZS,ZW,1860.588196445891,3824.385225126294
short,3,2020-11-01,HO,SU,1300.1590655008317,3995.53688650886
short,3,2020-12-01,HO,ZC,1166.693823411107,3393.37397508048
short,3,2021-01-01,CF,SU,1431.098834237114,3330.9597639316107
short,3,2021-02-01,NG,GD,1773.6886108382296,3659.3182709841803
short,3,2021-03-01,SU,CP,1941.884557088303,3983.2029320827237
short,3,2021-04-01,LE,ZS,2014.5074681532344,3150.278672560779
short,3,2021-05-01,CT,GD,2231.7493094444267,2617.2970808070286
short,3,2021-06-01,ZW,LE,2157.175802989608,2479.5348039827504
short,3,2021-07-01,ZC,CT,2092.6402481148443,2186.1987574322548
short,3,2021-08-01,SU,ZS,1920.395292054986,2274.9209191739783
short,3,2021-09-01,ZW,ZS,1972.1689868529436,2439.453681246174
short,3,2021-10-01,ZS,ZW,2128.8883889911845,2465.405695944909
short,3,2021-11-01,ZW,SU,2203.2876791761687,2419.4299551099416
short,3,2021-12-01,CO,CP,1975.1218145248747,2123.6001103745157
short,3,2022-01-01,CF,NG,2007.102644713083,1457.4929708228158
short,3,2022-02-01,NG,GD,1586.5476634094016,1359.2057024001574
short,3,2022-03-01,HO,CT,1584.508436116842,1099.9374973960114
short,3,2022-04-01,LE,SV,1519.2856526130138,1227.5490095665211
short,3,2022-05-01,CT,CT,1744.045850313505,1409.1502493351497
short,3,2022-06-01,CT,CT,2237.9696292326544,1808.2296749657116
short,3,2022-07-01,CO,CO,2072.7844277797376,1674.7637068708866
short,3,2022-08-01,CT,CT,1962.418763581439,1585.5907053726085
short,3,2022-09-01,HO,HO,2405.4832939401595,1943.576989571686
short,3,2022-10-01,ZS,ZS,2400.458740529511,1939.5172621911586
short,3,2022-11-01,ZW,ZW,2909.848677477801,2351.092999452004
short,3,2022-12-01,NG,NG,4001.715842831102,3233.297379584494
short,3,2023-01-01,CP,CP,3932.8174518330457,3177.629012358799
short,3,2023-02-01,CT,CT,3843.9963523584825,3105.863539880937
short,3,2023-03-01,HO,HO,3872.77310866838,3129.1145188169894
short,3,2023-04-01,GD,GD,3667.978269592153,2963.644844671129
short,3,2023-05-01,CT,CT,3221.159430094243,2602.6251622052455
short,3,2023-06-01,CT,CT,3384.5518624346114,2734.6426127387385
short,3,2023-07-01,ZC,ZC,3040.743130187302,2456.8528053877394
short,3,2023-08-01,CT,CT,3201.1441462184885,2586.4532580899017
short,3,2023-09-01,HO,HO,2267.7945347231116,1832.3275351227255
short,3,2023-10-01,ZS,ZS,2157.2789721144673,1743.0334190435
short,3,2023-11-01,ZW,ZW,2643.834035345087,2136.159086320803
short,3,2023-12-01,NG,NG,1918.7666305604077,1550.3207529688113
short,3,2024-01-01,CP,CP,1883.3512555023897,1521.7059177657497
short,3,2024-02-01,NG,NG,2355.590439601949,1903.2646731735283
short,3,2024-03-01,HO,HO,2421.3898676619006,1956.4291472841853
short,3,2024-04-01,CC,CC,2624.3036230705648,2120.3789476728916
short,3,2024-05-01,CT,CT,2735.607914472738,2210.310339071375
short,3,2024-06-01,CT,CT,2861.8854590189167,2312.3397859180227
short,3,2024-07-01,ZC,ZC,3184.4943807212503,2573.0006179557063
short,3,2024-08-01,CT,CT,3612.2050164790853,2918.581296877139
short,3,2024-09-01,ZW,ZW,3209.6570580983935,2593.331501512218
short,3,2024-10-01,CO,CO,2686.0773471724965,2170.290742540527
short,3,2024-11-01,ZW,ZW,2642.8044073163437,2135.3271697784908
short,3,2024-12-01,CO,CO,2177.579628685148,1759.4358979479966
long,4,2016-01-01,SV,CO,1010.7249827378304,752.4234698016617
long,4,2016-02-01,CO,ZW,976.8506748508237,576.7631778460137
long,4,2016-03-01,CO,HE,1042.7184143850195,639.5237592105244
long,4,2016-04-01,ZS,HO,1120.637350338131,780.5543852231708
long,4,2016-05-01,HE,ZS,1108.8799303086084,784.8740361569876
long,4,2016-06-01,CF,ZW,1256.2625011188688,637.1664668809909
long,4,2016-07-01,SV,LE,1193.0242820467347,637.3040584581553
long,4,2016-08-01,CT,CP,1122.130427991616,567.4875215125969
long,4,2016-09-01,SU,CO,1138.954092299947,603.5882883557701
long,4,2016-10-01,ZS,ZC,1409.1044408098314,664.6099074792546
long,4,2016-11-01,ZW,GD,1136.0652097099846,600.4991393912319
long,4,2016-12-01,SU,CT,1061.8636235210251,689.9219210588703
long,4,2017-01-01,SV,GD,1078.6118845669134,767.5887649687882
long,4,2017-02-01,CP,GD,1052.8400951254057,789.7211923778444
long,4,2017-03-01,CO,NG,1049.8130986329063,911.1970356298156
long,4,2017-04-01,ZS,CC,1047.7302393854554,693.6185934413528
long,4,2017-05-01,HE,HE,1075.8964281749793,712.2651796678343
long,4,2017-06-01,CF,CF,1044.627730941712,691.564670148892
long,4,2017-07-01,SV,LE,1052.7486722204442,638.100917920647
long,4,2017-08-01,ZW,CF,993.3708456047392,627.7696512394532
long,4,2017-09-01,SU,CO,937.4282391222121,672.5992002807212
long,4,2017-10-01,ZS,ZC,1024.7402815693988,716.0686012629019
long,4,2017-11-01,CP,CC,1014.4745680737659,722.6610329811532
long,4,2017-12-01,SU,CF,1110.7593241127176,806.2586368081667
long,4,2018-01-01,SV,SV,1092.1855067872875,792.7765977092938
long,4,2018-02-01,CO,CO,950.5500970249735,689.9687527335616
long,4,2018-03-01,CO,CO,1040.8665297403734,755.5260722551983
long,4,2018-04-01,ZS,ZS,1079.1266551424553,783.2976658679132
long,4,2018-05-01,HE,HE,1149.6731149066945,834.5047016734354
long,4,2018-06-01,CF,CF,1058.6479334366654,768.4329279470561
long,4,2018-07-01,SV,GD,1030.5194299739153,760.2053797613415
long,4,2018-08-01,CT,CP,937.0980624833808,759.923119310934
long,4,2018-09-01,SU,CC,837.0724389750313,619.6030750043459
long,4,2018-10-01,ZS,NG,944.3348441287745,661.6547544368607
long,4,2018-11-01,CP,HE,964.9300457001084,687.7904706246901
long,4,2018-12-01,CF,CP,972.5834309649816,606.7557793891536
long,4,2019-01-01,GD,ZC,1008.3340574947903,590.3223157395564
long,4,2019-02-01,CC,ZC,918.7634365101604,601.5382729649357
long,4,2019-03-01,CC,HE,946.8505351891793,570.6434013454747
long,4,2019-04-01,ZS,CF,867.4732756062988,541.1485318334618
long,4,2019-05-01,HE,ZS,830.180168199807,484.0945315044671
long,4,2019-06-01,CF,CO,902.3468108596712,521.6863612885376
long,4,2019-07-01,SV,ZW,1007.622293527969,465.22889621799345
long,4,2019-08-01,CT,CO,1019.6133860334663,384.2554880539648
long,4,2019-09-01,CO,CP,1018.461651218584,377.1245577732131
long,4,2019-10-01,SU,LE,956.7618684715796,374.58967359456733
long,4,2019-11-01,CP,CC,950.4087797275654,414.68689959505986
long,4,2019-12-01,CF,HO,944.0587229700451,470.9129476115447
long,4,2020-01-01,HE,HO,733.1563203872304,356.5796292535578
long,4,2020-02-01,CC,CF,603.8878120579599,420.02847430205867
long,4,2020-03-01,CO,ZW,298.9757947182426,446.9825185569132
long,4,2020-04-01,ZS,CF,295.57949728568263,402.9196990651918
long,4,2020-05-01,HE,CC,240.22292827683924,440.30333502448053
long,4,2020-06-01,CF,LE,256.59491233793904,386.9764187365152
long,4,2020-07-01,SV,LE,315.12515536892664,400.6963357830356
long,4,2020-08-01,HO,CP,357.25430678743857,462.4269957043309
long,4,2020-09-01,CO,CP,395.6795186562943,436.83919742588444
long,4,2020-10-01,SU,LE,388.6755365432411,474.21630286774797
long,4,2020-11-01,CP,CC,442.7452505998441,534.3333277877607
long,4,2020-12-01,CF,LE,484.0311372419946,555.5074662624519
long,4,2021-01-01,NG,CC,494.2076144105411,543.6963508171733
long,4,2021-02-01,CP,LE,552.2554808935616,568.098443780738
long,4,2021-03-01,ZW,CF,463.21232111540195,622.3603621502992
long,4,2021-04-01,CC,SU,432.81683369850276,699.3405923857747
long,4,2021-05-01,ZW,CC,398.4282188110317,775.2738367665838
long,4,2021-06-01,NG,CP,496.6007217939364,771.6165753793446
long,4,2021-07-01,SV,ZC,474.75996179095716,746.9091396774147
long,4,2021-08-01,NG,CT,578.5048864021499,774.0903622808787
long,4,2021-09-01,CO,NG,673.9581498847194,993.6771003024784
long,4,2021-10-01,ZC,GD,801.7370701099848,1006.1247000618109
long,4,2021-11-01,CO,ZS,691.610531501626,950.960525018406
long,4,2021-12-01,SV,HO,667.4692904171912,1147.5919828013932
long,4,2022-01-01,GD,HE,658.5972527755611,1214.910574015573
long,4,2022-02-01,ZS,LE,732.5611095116923,1189.1096846545422
long,4,2022-03-01,CC,SV,770.3554116566879,1315.5400352968568
long,4,2022-04-01,CT,CF,822.4962935883474,1424.6309649164452
long,4,2022-05-01,SV,CO,842.7073967034032,1499.207151109245
long,4,2022-06-01,NG,HO,559.0417265221517,1290.604647940564
long,4,2022-07-01,SV,ZW,543.8252981314952,1146.9846190753378
long,4,2022-08-01,NG,ZS,738.1012999173543,1212.911767672048
long,4,2022-09-01,CO,CT,917.6901611586313,839.7620848283289
long,4,2022-10-01,ZC,ZW,820.2764755053755,899.2729861740411
long,4,2022-11-01,CO,CC,748.9941302469477,980.2547357448926
long,4,2022-12-01,SV,CP,790.9238301813323,936.3783391331236
long,4,2023-01-01,NG,CO,572.6709385312839,801.8448292170701
long,4,2023-02-01,CP,ZC,575.7229106801686,778.8164740235043
long,4,2023-03-01,CC,NG,580.3476778967888,560.4886949370597
long,4,2023-04-01,CT,CF,677.3551307496439,563.2010951592003
long,4,2023-05-01,SV,GD,612.8281338045522,538.1016715478593
long,4,2023-06-01,NG,HO,883.0007013042718,582.8898702980887
long,4,2023-07-01,NG,ZW,758.9894749777551,590.8570419300539
long,4,2023-08-01,NG,CP,944.0202627519308,552.5028418562001
long,4,2023-09-01,CO,ZC,1058.600909908721,499.1125633737761
long,4,2023-10-01,ZC,CO,1079.519997472321,467.78975802200773
long,4,2023-11-01,SU,CC,1047.289024112308,516.2805890821016
long,4,2023-12-01,SV,LE,975.9276851506818,494.15343830224435
long,4,2024-01-01,ZS,ZC,911.6465728912755,469.0586492295373
long,4,2024-02-01,CP,LE,951.3235009504833,504.0066263990872
long,4,2024-03-01,SV,CF,1053.6289679962788,462.07045463498497
long,4,2024-04-01,CT,ZC,851.1172009235646,489.22142440941377
long,4,2024-05-01,SV,HO,885.8423368294684,386.52129094319815
long,4,2024-06-01,NG,LE,701.7342644652985,414.25494055917557
long,4,2024-07-01,NG,LE,527.1817720033685,435.4333574767263
long,4,2024-08-01,NG,SU,551.1394707972938,488.69411307552656
long,4,2024-09-01,CO,CF,535.7947059903578,562.0516435524086
long,4,2024-10-01,ZC,CP,534.863875134931,593.8840800164652
long,4,2024-11-01,CF,CO,729.2789701040437,620.0126415728118
long,4,2024-12-01,SV,CC,657.8531376501783,735.5953581347204
short,4,2016-01-01,CP,SU,1025.9568528690484,1134.8271388965638
short,4,2016-02-01,SU,SV,906.7465986708943,1039.9526247158576
short,4,2016-03-01,SU,CT,776.2174602357079,1097.2347748984748
short,4,2016-04-01,ZW,CP,666.5101744574364,1022.2409025271859
short,4,2016-05-01,LE,SU,608.6366600346422,789.0435615593003
short,4,2016-06-01,GD,HO,533.9481758862045,810.3411985574988
short,4,2016-07-01,ZS,HO,596.8464647372382,864.7003715335347
short,4,2016-08-01,NG,ZS,669.542841524911,918.1725130937455
short,4,2016-09-01,HO,SV,639.892062898637,967.5308458299615
short,4,2016-10-01,CF,CC,567.5964995230777,1038.848624505286
short,4,2016-11-01,CO,SU,595.2221097804044,935.6329047093733
short,4,2016-12-01,NG,HO,557.2564857452294,810.2479122490586
short,4,2017-01-01,SU,CF,519.0983319686645,695.9381717236726
short,4,2017-02-01,SU,CF,543.4609039081948,741.4484246962702
short,4,2017-03-01,SU,CT,578.4193312964247,720.6446031452182
short,4,2017-04-01,GD,CP,586.4966032471596,789.722852200155
short,4,2017-05-01,ZC,CC,646.8265229781416,768.1800792965128
short,4,2017-06-01,GD,SV,658.3756535983066,780.3317901056721
short,4,2017-07-01,ZS,CO,648.0373472851077,700.2357278113781
short,4,2017-08-01,NG,CC,512.8634227980151,802.2030627319715
short,4,2017-09-01,ZS,CP,559.621451337352,856.8293214805101
short,4,2017-10-01,CF,ZW,610.2838356656905,927.0414806373795
short,4,2017-11-01,CO,NG,568.0639351579888,1023.8608012246017
short,4,2017-12-01,CO,CC,564.9994844847158,1225.149077435062
short,4,2018-01-01,CP,ZS,638.8091373674157,1146.9710494419096
short,4,2018-02-01,NG,LE,690.5386244476434,1162.790026346806
short,4,2018-03-01,SU,CT,735.5374046094349,1222.6285725054079
short,4,2018-04-01,ZW,SV,668.5327733343453,1211.7078720288002
short,4,2018-05-01,ZC,CF,657.3171586429447,1249.2032582950949
short,4,2018-06-01,CC,CT,781.927375574688,1430.5613147729057
short,4,2018-07-01,CO,ZS,824.4310252054219,1383.7045126921473
short,4,2018-08-01,NG,ZS,793.5131619313062,1413.7357571097907
short,4,2018-09-01,ZS,HO,800.3392779104969,1365.5701770275248
short,4,2018-10-01,CF,HE,760.2006209466355,1543.923200257413
short,4,2018-11-01,CO,CT,871.3689037154624,1542.593788414232
short,4,2018-12-01,CO,ZW,1005.5957027218805,1619.865055404557
short,4,2019-01-01,SU,NG,939.8670676736778,1531.0716880723119
short,4,2019-02-01,NG,LE,971.0676519523184,1359.873431202274
short,4,2019-03-01,SU,CF,1127.999387226272,1285.3756151941259
short,4,2019-04-01,SV,CP,1155.0431457684842,1264.367600180119
short,4,2019-05-01,ZC,SV,947.000643429516,1261.302083980177
short,4,2019-06-01,CC,CP,1068.7552100982493,1242.3234767508368
short,4,2019-07-01,CO,SU,1112.4552341809833,1321.3982851187025
short,4,2019-08-01,NG,LE,956.6165090114669,1409.8989675939556
short,4,2019-09-01,ZS,CC,896.6101399881504,1371.2023039401017
short,4,2019-10-01,HE,ZW,894.2924585765752,1503.7477761390005
short,4,2019-11-01,SV,NG,992.3414707359161,2267.3878693877614
short,4,2019-12-01,ZW,SV,899.8799426862234,1955.4708757686578
short,4,2020-01-01,CP,LE,1008.1755324665997,2136.9318931815224
short,4,2020-02-01,NG,CT,1044.946310143166,2268.1835697390247
short,4,2020-03-01,ZS,CT,988.0681036704783,2462.5268679863684
short,4,2020-04-01,CP,SU,910.3686751838051,2310.392189133426
short,4,2020-05-01,CP,SV,863.0949450767049,1967.1429698673862
short,4,2020-06-01,CC,ZC,906.6842623056177,1903.2316217482087
short,4,2020-07-01,CO,SU,996.6983900925127,2294.0373044888906
short,4,2020-08-01,SU,CO,1056.90902793519,2274.2302815889484
short,4,2020-09-01,ZS,HE,1068.4139747527443,1909.8094019696503
short,4,2020-10-01,CC,NG,1079.33310183318,2094.2163227644037
short,4,2020-11-01,SV,GD,1274.9995807361756,2290.5965586625935
short,4,2020-12-01,NG,ZC,1539.3656969850144,2049.744062895423
short,4,2021-01-01,CP,ZW,1401.6169440180681,1772.3891375318333
short,4,2021-02-01,NG,ZS,1480.032535667987,1674.7750700185006
short,4,2021-03-01,SU,CT,1858.7665225657954,1890.7620944489393
short,4,2021-04-01,CP,CP,1746.7573858422063,1776.824906868989
short,4,2021-05-01,NG,NG,1611.3603112715014,1639.0971970196722
short,4,2021-06-01,CC,CC,1584.178562357424,1611.4475595403921
short,4,2021-07-01,HE,HE,1697.543320239632,1726.763703040859
short,4,2021-08-01,SU,SU,1379.5680301297411,1403.3149975620863
short,4,2021-09-01,ZS,ZS,1534.8459141600022,1561.2657319154177
short,4,2021-10-01,CF,CF,1359.0112244296129,1382.404340667372
short,4,2021-11-01,SV,SV,1454.0710698908597,1479.1004831469543
short,4,2021-12-01,NG,NG,1558.495235073356,1585.3221365254515
short,4,2022-01-01,CF,CF,1520.0433497974914,1546.2083660453666
short,4,2022-02-01,NG,NG,1761.9241931403587,1792.2527855105589
short,4,2022-03-01,CO,CO,1677.1822954919778,1706.0521971418502
short,4,2022-04-01,SV,SV,1653.3978218041593,1681.858313327293
short,4,2022-05-01,NG,NG,1717.1613629846192,1746.7194377386727
short,4,2022-06-01,CC,CC,1813.4850268287266,1844.7011531310281
short,4,2022-07-01,HE,HE,1629.0986457532892,1657.1408674051947
short,4,2022-08-01,ZW,ZW,1727.1047141834192,1756.833947178262
short,4,2022-09-01,ZS,ZS,1642.258707517042,1670.5274577280952
short,4,2022-10-01,CF,CF,2052.659524553804,2087.9926417431666
short,4,2022-11-01,SV,SV,2105.7515025380458,2141.9985097600675
short,4,2022-12-01,NG,NG,3193.213767072479,3248.1796271642465
short,4,2023-01-01,CF,CF,2923.1692833561233,2973.4867771331874
short,4,2023-02-01,NG,NG,1848.2351285737864,1880.049420038217
short,4,2023-03-01,CO,CO,1738.2833360462091,1768.2049904102896
short,4,2023-04-01,CO,CO,1569.357361040768,1596.3712359120502
short,4,2023-05-01,NG,NG,2167.2040720206373,2204.5088829422707
short,4,2023-06-01,CC,CC,1867.9038113746617,1900.0566664761936
short,4,2023-07-01,SU,SU,1561.0454808478073,1587.9162805361823
short,4,2023-08-01,ZW,ZW,1484.5236425972112,1510.0772462060067
short,4,2023-09-01,ZS,ZS,1496.9538756743652,1522.7214450562237
short,4,2023-10-01,NG,NG,1247.2058636140916,1268.6744366585745
short,4,2023-11-01,SV,SV,1266.5844055422328,1288.3865479316146
short,4,2023-12-01,NG,NG,1202.0036328680555,1222.694124746585
short,4,2024-01-01,CF,CF,1066.2105937473796,1084.563634476628
short,4,2024-02-01,CT,ZW,992.4323322923105,1133.0487092746948
short,4,2024-03-01,CO,SU,742.0720219464791,1235.0163405979115
short,4,2024-04-01,CO,LE,731.3536973604287,1249.9287574111743
short,4,2024-05-01,NG,ZS,553.4891510098018,1254.878322524668
short,4,2024-06-01,CC,SU,732.7403349529337,1155.0328218236502
short,4,2024-07-01,CO,HO,801.7069280425807,1282.772524580411
short,4,2024-08-01,ZW,CC,721.3798884721778,1030.663992166095
short,4,2024-09-01,SV,CC,682.2791937442538,913.9031474832263
short,4,2024-10-01,CC,HE,604.3739552082734,810.8784937735097
short,4,2024-11-01,SV,ZC,714.6466207198688,821.156049307843
short,4,2024-12-01,NG,ZS,577.6303598803917,902.2321572571535
long,5,2016-01-01,SV,CT,1050.349559900104,951.0304934747907
long,5,2016-02-01,GD,CO,1196.9824411459213,1007.6384862432452
long,5,2016-03-01,CO,HO,1179.9100022346988,1016.7971234425663
long,5,2016-04-01,HO,CO,1596.7336236086314,1117.9232923311058
long,5,2016-05-01,NG,ZS,1760.729776592375,1193.6127159257583
long,5,2016-06-01,SU,LE,1709.648548474834,1229.9957051295994
long,5,2016-07-01,ZW,CO,1273.938564910067,1191.8134326862148
long,5,2016-08-01,SV,ZW,1023.4944477781015,955.760445840232
long,5,2016-09-01,CP,LE,1038.6676171558734,880.4735788969122
long,5,2016-10-01,ZC,ZS,1034.2755255747936,986.7029885743716
long,5,2016-11-01,GD,HE,907.4799652507485,905.3757985352582
long,5,2016-12-01,SU,CC,1010.2111086553648,855.4737525607484
long,5,2017-01-01,SV,CF,1015.6916789531035,910.8117938783814
long,5,2017-02-01,SV,SU,926.4330006675815,810.6088259260827
long,5,2017-03-01,CO,HO,839.3407960621211,733.2544917563943
long,5,2017-04-01,NG,ZC,810.4145558941601,729.1635977974718
long,5,2017-05-01,NG,LE,611.5428200422539,790.2576622433522
long,5,2017-06-01,NG,CP,567.7959374229487,830.0222292824419
long,5,2017-07-01,ZW,HE,506.76026793623424,722.1840509876429
long,5,2017-08-01,CC,ZC,523.7480851358093,646.8821720504918
long,5,2017-09-01,CP,GD,533.8409697210487,612.6825379870993
long,5,2017-10-01,HE,LE,611.8650966525968,617.2538030821006
long,5,2017-11-01,GD,HE,612.2278473773391,519.7780176834432
long,5,2017-12-01,SU,HE,644.2326871688108,572.280561065672
long,5,2018-01-01,SV,ZS,598.7505755027477,605.0770263696838
long,5,2018-02-01,LE,CO,565.8845951926438,609.4417625699523
long,5,2018-03-01,CT,SV,573.5887452984759,609.0512176730216
long,5,2018-04-01,ZC,ZW,576.4588920277952,607.577152220001
long,5,2018-05-01,NG,HE,577.599380735124,579.828943985121
long,5,2018-06-01,NG,CF,568.5585762484957,538.5504862419767
long,5,2018-07-01,SV,CP,498.42539504898645,517.3068451571907
long,5,2018-08-01,CC,SV,576.0231698434699,467.4092944571512
long,5,2018-09-01,CP,LE,580.0245791384247,457.19083197227206
long,5,2018-10-01,HE,SU,620.9812461575633,544.8748138024764
long,5,2018-11-01,GD,CF,636.4454119014565,466.06406546870943
long,5,2018-12-01,SU,HE,673.9390586580352,457.2069639341276
long,5,2019-01-01,ZS,ZC,635.5530848524944,491.3799150761926
long,5,2019-02-01,LE,GD,657.2699604948048,494.61907511069836
long,5,2019-03-01,CT,SV,669.1933122998481,485.07621491965386
long,5,2019-04-01,ZW,CO,588.2668350005413,427.6780227319059
long,5,2019-05-01,SU,ZC,572.50574909971,487.0866384216349
long,5,2019-06-01,NG,LE,515.2230082886053,479.95732461771473
long,5,2019-07-01,ZW,CP,516.5111213654187,445.8464277423573
long,5,2019-08-01,CC,SV,454.29828022724536,509.13930364190924
long,5,2019-09-01,CT,CP,478.07073783160246,537.774711770797
long,5,2019-10-01,HE,SU,439.47296265017275,527.287460517434
long,5,2019-11-01,NG,GD,431.5986814104649,526.4846575617332
long,5,2019-12-01,SU,LE,464.80609390643696,539.7425256594794
long,5,2020-01-01,CF,SV,384.84978956756885,530.1238909743118
long,5,2020-02-01,CO,SV,395.0040313200287,458.00734245055105
long,5,2020-03-01,SV,NG,300.62416457893346,448.4810278369993
long,5,2020-04-01,HO,NG,226.0182510675467,522.2752684353453
long,5,2020-05-01,ZC,NG,242.7335753561759,494.41206971114224
long,5,2020-06-01,NG,SU,211.63573272327545,544.6711761888869
long,5,2020-07-01,ZW,HO,213.40415951587474,514.3994615029504
long,5,2020-08-01,GD,CC,202.26075023645052,550.7819207932505
long,5,2020-09-01,CT,HE,211.74206018292918,634.6256882262513
long,5,2020-10-01,SU,CF,196.67560163498646,549.3367037023144
long,5,2020-11-01,NG,LE,139.99195212796369,574.5331404193352
long,5,2020-12-01,SU,SV,133.18008871882307,619.1394737889012
long,5,2021-01-01,ZC,CF,153.90879131931564,621.6890270527441
long,5,2021-02-01,CO,GD,194.32253570735335,574.402951723384
long,5,2021-03-01,NG,ZS,226.16362843846196,558.5031007525599
long,5,2021-04-01,NG,CC,270.70392785267876,536.6220565351986
long,5,2021-05-01,CO,ZC,298.0550887737726,458.84362640083555
long,5,2021-06-01,NG,CO,429.02421845401125,541.9944067619718
long,5,2021-07-01,SV,CT,435.7781758925206,588.3175240714419
long,5,2021-08-01,CC,GD,459.11699483965435,628.1413381008259
long,5,2021-09-01,CT,HE,557.2090431068257,634.6489170948716
long,5,2021-10-01,HE,SU,442.609074147521,527.6624300451124
long,5,2021-11-01,CF,LE,426.50555011450257,552.0304575098472
long,5,2021-12-01,SU,CO,428.10676900501096,666.346933317344
long,5,2022-01-01,SV,ZC,471.6436235373629,646.0681997802066
long,5,2022-02-01,CO,CC,550.5925662874033,637.3965567429128
long,5,2022-03-01,NG,ZS,625.2529561683722,600.6836087969752
long,5,2022-04-01,NG,SU,899.4336188171452,614.6725684807702
long,5,2022-05-01,CO,HE,897.4350893702871,611.5029119473252
long,5,2022-06-01,NG,CO,513.3546372489792,468.86144750237054
long,5,2022-07-01,SV,CT,502.57042673349923,461.5352280513935
long,5,2022-08-01,GD,CC,510.08578324730667,464.51190611533974
long,5,2022-09-01,ZC,CT,557.0593794374787,364.5791652269188
long,5,2022-10-01,ZW,SU,519.9105961242747,358.37522929914377
long,5,2022-11-01,LE,CC,492.4571451577575,352.73163857478534
long,5,2022-12-01,CO,HE,626.3702046540599,400.9235584523313
long,5,2023-01-01,ZC,HO,662.7299154157546,399.1490611089322
long,5,2023-02-01,CO,CP,732.7715039423274,378.2883094491581
long,5,2023-03-01,NG,ZW,477.9583863773899,372.1780488085549
long,5,2023-04-01,NG,SU,393.11664472233224,390.724029826412
long,5,2023-05-01,CO,NG,332.0337130957264,326.201709730003
long,5,2023-06-01,CF,NG,310.89531237734815,429.2047187680357
long,5,2023-07-01,SV,CT,350.34551670193883,437.68689606469167
long,5,2023-08-01,GD,NG,373.8042076047379,343.4449832962077
long,5,2023-09-01,ZC,CT,379.0576103946041,342.024459598109
long,5,2023-10-01,ZW,SV,350.8160725968212,370.0442208644434
long,5,2023-11-01,CT,LE,377.4061666532375,331.8648447364216
long,5,2023-12-01,SU,LE,312.3381250880925,311.78333267646747
long,5,2024-01-01,ZC,CF,288.2336845946373,335.50448570022377
long,5,2024-02-01,CO,LE,269.6961753031683,347.4171033041194
long,5,2024-03-01,NG,ZS,199.60276848073912,341.256853820385
long,5,2024-04-01,NG,GD,145.29952924865523,353.21282961526146
long,5,2024-05-01,CO,SV,145.59477961559364,385.43233228578
long,5,2024-06-01,NG,ZW,151.05189682017968,309.1864946470178
long,5,2024-07-01,SV,ZS,158.66646452522312,293.33439324480986
long,5,2024-08-01,GD,ZC,154.9550820410607,289.73235221734603
long,5,2024-09-01,ZC,ZW,171.45729639069413,295.3219118555999
long,5,2024-10-01,ZW,ZC,162.8745105377818,292.0876633329378
long,5,2024-11-01,CT,HE,159.4463129415598,262.6349670202903
long,5,2024-12-01,HE,LE,145.4788374999459,257.7294718822826
short,5,2016-01-01,CP,CP,1027.9982644985967,1027.9982644985967
short,5,2016-02-01,HE,HE,994.2578960700441,994.2578960700441
short,5,2016-03-01,SU,SU,979.5537504526868,979.5537504526868
short,5,2016-04-01,SU,SU,871.5934598995518,871.5934598995518
short,5,2016-05-01,CT,CT,885.6975337808248,885.6975337808248
short,5,2016-06-01,SV,SV,855.0291724103168,855.0291724103168
short,5,2016-07-01,NG,NG,844.8155021400215,844.8155021400215
short,5,2016-08-01,NG,NG,722.0527173455064,722.0527173455064
short,5,2016-09-01,ZS,ZS,731.2926564908142,731.2926564908142
short,5,2016-10-01,NG,NG,700.6069123773508,700.6069123773508
short,5,2016-11-01,CP,ZC,624.7454025787109,694.7583931680078
short,5,2016-12-01,NG,HO,590.0909932628131,579.2141373368461
short,5,2017-01-01,CO,CO,632.957855271785,621.2908556435868
short,5,2017-02-01,HE,HE,705.1450707864317,692.1474798565293
short,5,2017-03-01,SU,SU,838.9346224285428,823.4709547507738
short,5,2017-04-01,SU,SU,848.1816823023364,832.5475681355779
short,5,2017-05-01,CT,CT,819.2604173751428,804.1593946051371
short,5,2017-06-01,SV,SV,900.5416287592043,883.9423895517233
short,5,2017-07-01,NG,NG,981.5058611572165,963.414248229404
short,5,2017-08-01,CP,CP,849.1611101126509,833.5089426366497
short,5,2017-09-01,ZS,ZS,835.5342701449708,820.1332794819474
short,5,2017-10-01,CC,CC,863.3410456933715,847.427506466044
short,5,2017-11-01,ZS,ZS,791.6972796950762,777.104314632842
short,5,2017-12-01,SV,SV,773.2172586047135,758.964926646871
short,5,2018-01-01,CO,CO,747.1265629185973,733.3551478722585
short,5,2018-02-01,HE,HE,900.0774893795011,883.486805424041
