run,direction,strategy,sharpe,sortino,treynor_adj,treynor_raw,information,calmar,cum_ret,mdd_raw,mdd_mag,mer_m,one_minus_mdd,mer_ann
308,long,gps,-0.10601028962020236,-0.19868383112966967,-0.033406185760194405,-0.033406185760194405,-0.14094384878710667,-0.1373926688698177,-0.6992597771448253,-0.9096071284946203,0.9096071284946203,-0.00461844489829941,0.09039287150537967,-0.05542133877959292
308,long,weighted,0.06453196987048429,0.10084271859449194,0.009170692015283286,0.009170692015283286,,-0.0019474992065926268,-0.008560822983956662,-0.4902909972352647,0.4902909972352647,0.0,0.5097090027647353,0.0
308,short,baseline,0.7087974701298233,1.6786355287200116,0.2173840628995794,-0.2173840628995794,0.5883217877083824,0.4374242664654601,7.243213771775231,-0.6038087399855846,0.6038087399855846,0.026943499891878216,0.3961912600144154,0.3233219987025386
308,short,gps,0.938995639476234,1.839109375809327,0.3155352585557671,-0.3155352585557671,0.7665821791121229,1.0737626127374416,13.309745512678646,-0.3203810893492752,0.3203810893492752,0.030469818403730226,0.6796189106507248,0.3656378208447627
309,long,baseline,-0.42059816336822575,-0.5619804753476356,-0.10871499479035879,-0.10871499479035879,-0.4609387391375771,-0.26922310765300494,-0.9354706176341225,-0.9750983304450213,0.9750983304450213,-0.014768529615750826,0.024901669554978745,-0.1772223553890099
309,long,gps,0.11122435169156114,0.1675447341633218,0.051009187811554974,0.051009187811554974,0.15020041190471875,-0.02816967444245397,-0.18782158380267722,-0.8111531746594125,0.8111531746594125,0.004218753233265754,0.1888468253405875,0.05062503879918905
309,long,weighted,-0.0768223673759665,-0.11134712510688369,-0.01125801289736132,-0.01125801289736132,,-0.04431596455657779,-0.18001573193196685,-0.49216717293846457,0.49216717293846457,0.0,0.5078328270615354,0.0
309,short,baseline,0.5175387330971852,0.9436016606387821,0.17571979196949222,-0.17571979196949222,0.4616846861491236,0.2625598653185145,2.4173636031771992,-0.5572135828789748,0.5572135828789748,0.020679481351232123,0.4427864171210252,0.24815377621478546
309,short,gps,-0.2317165008921782,-0.36610666010227677,-0.10284962178756109,0.10284962178756109,-0.17209744553587436,-0.18266118845886942,-0.7791603371188173,-0.8457636639627302,0.8457636639627302,-0.006592655670918462,0.15423633603726983,-0.07911186805102154
310,long,baseline,-0.2945717287762303,-0.451419630123496,-0.09338275469892626,-0.09338275469892626,-0.4122530504277022,-0.28793429744316257,-0.9502546238010274,-0.9847225106293218,0.9847225106293218,-0.017776633777074786,0.015277489370678188,-0.21331960532489744
310,long,gps,0.1272563415628914,0.23524620690946021,0.04402794741487874,0.04402794741487874,-0.0011544812878327335,-0.027552008278862197,-0.14727444960468383,-0.6368388289469544,0.6368388289469544,-3.182277956962827e-05,0.3631611710530456,-0.00038187335483553923
310,long,weighted,0.3258340332618345,0.5340496376375106,0.04659858939520514,0.04659858939520514,,0.08195890756184737,0.3882685461478279,-0.45295003653167154,0.45295003653167154,0.0,0.5470499634683285,0.0
310,short,baseline,0.649368899846541,1.1898065298413887,0.6594284768810237,-0.6594284768810237,0.5064878904966691,0.3112327164070492,4.935249994916015,-0.7030580210026183,0.7030580210026183,0.02148258229277018,0.29694197899738173,0.25779098751324214
310,short,gps,0.21273680651112603,0.3543565088173019,0.14562255971740726,-0.14562255971740726,0.091958919547637,0.001080068318858471,0.006854951159914302,-0.7030580210026183,0.7030580210026183,0.0036438474569390395,0.29694197899738173,0.043726169483268476
311,long,baseline,0.43908055418619585,0.6426417416247551,0.160647444936944,0.160647444936944,0.27938763395187527,0.11833142773085409,1.2189851844034139,-0.782556404752027,0.782556404752027,0.009752876539739276,0.21744359524797297,0.11703451847687132
311,long,gps,0.399410083183338,0.5238824843584554,0.1335840569505574,0.1335840569505574,0.2268483029365895,0.10403833927483351,0.873312162897198,-0.6943122438663382,0.6943122438663382,0.007292208230421742,0.30568775613366184,0.0875064987650609
311,long,weighted,0.5632840133637965,0.9145078602947383,0.08327711626921172,0.08327711626921172,,0.2919806729195729,0.91508203044998,-0.25640592345378854,0.25640592345378854,0.0,0.7435940765462115,0.0
311,short,baseline,0.09557053966689212,0.22377333580871728,0.04011128567949758,-0.04011128567949758,-0.07430257111580109,-0.06451403755366276,-0.3778486943413577,-0.7961693112316562,0.7961693112316562,-0.003280914182025444,0.20383068876834376,-0.039370970184305326
311,short,gps,0.22007617342839625,0.5566246340075179,0.07230310504423221,-0.07230310504423221,0.03145175146312407,0.010309548927710847,0.0731254130221568,-0.763615451514118,0.763615451514118,0.0014108810902889715,0.23638454848588197,0.016930573083467657
312,long,baseline,0.10074343378134591,0.2277555111036007,0.04727148834604339,0.04727148834604339,0.08679001221691053,-0.049416663111820865,-0.3348779252527476,-0.8964236793441132,0.8964236793441132,0.0030513539493637032,0.10357632065588684,0.03661624739236444
312,long,gps,0.24648136863146114,0.4451128807362687,0.09762070529121701,0.09762070529121701,0.24615740649303341,0.008259320901301092,0.057679052374812745,-0.7567477009681791,0.7567477009681791,0.009295149269084492,0.24325229903182088,0.11154179122901389
312,long,weighted,0.0558119739123197,0.0835495830107804,0.008029558489954298,0.008029558489954298,,-0.005295464174906183,-0.020221044890250228,-0.42814675312869743,0.42814675312869743,0.0,0.5718532468713026,0.0
312,short,baseline,0.6659807088299118,1.3920415244743218,0.21405318111940472,-0.21405318111940472,0.540612410084143,0.417433457734366,4.7885230989584535,-0.5160809178940621,0.5160809178940621,0.022357199743822807,0.4839190821059379,0.2682863969258737
312,short,gps,0.4816948416528354,0.985821683445653,0.14968469024008374,-0.14968469024008374,0.38232593170222784,0.18896169410286837,1.8985590010001006,-0.6642664837982357,0.6642664837982357,0.015490513868405387,0.3357335162017643,0.18588616642086464
313,long,baseline,-0.1421946359494257,-0.22303769067410636,-0.04734475567667066,-0.04734475567667066,-0.4026165762823999,-0.14840378542230925,-0.7399949472612279,-0.9367029228852572,0.9367029228852572,-0.012411656586986279,0.06329707711474275,-0.14893987904383535
313,long,gps,-0.3971397537212509,-0.6719237893714907,-0.1393971640627657,-0.1393971640627657,-0.7058330659346739,-0.21639113064242657,-0.8724912871359345,-0.9452565744736787,0.9452565744736787,-0.020218233675180993,0.05474342552632128,-0.2426188041021719
313,long,weighted,0.5562021968647898,1.0487098999134628,0.08928293631804436,0.08928293631804436,,0.19108912319511837,0.988769187469491,-0.4154300555035402,0.4154300555035402,0.0,0.5845699444964598,0.0
313,short,baseline,-0.17170522187389306,-0.3030923374050023,-0.07436041676114251,0.07436041676114251,-0.31266895697607056,-0.18093918328032815,-0.7907992704825779,-0.8818399749605375,0.8818399749605375,-0.013942166249944732,0.11816002503946255,-0.1673059949993368
313,short,gps,-0.22529369121348666,-0.38365631776508663,-0.13519563702508247,0.13519563702508247,-0.4010174359291759,-0.16796271213856304,-0.7037989859588751,-0.7528501527782397,0.7528501527782397,-0.01385734408164279,0.24714984722176025,-0.16628812897971348
314,long,baseline,-0.016622155593843807,-0.022457872977310393,-0.005695562030794139,-0.005695562030794139,-0.16203498359861265,-0.12405242795984066,-0.6533998647111656,-0.8953093736888007,0.8953093736888007,-0.005606316789169158,0.1046906263111993,-0.0672758014700299
314,long,gps,0.2101509269863324,0.3090021394852244,0.07738128824399484,0.07738128824399484,0.0856631833928805,-0.008598871456807029,-0.06273403865409821,-0.8341605887559718,0.8341605887559718,0.0029790019412055595,0.16583941124402823,0.03574802329446671
314,long,weighted,0.4036697934254344,0.6555531970132534,0.05967983883957466,0.05967983883957466,,0.1499216045943683,0.5505056223926823,-0.3330949059405789,0.3330949059405789,0.0,0.6669050940594211,0.0
314,short,baseline,0.2568620916924718,0.4989661784784195,0.08310357687361619,-0.08310357687361619,0.10006547458226207,0.029776970726916086,0.20153288023833427,-0.6921218299268697,0.6921218299268697,0.004328140224738392,0.30787817007313034,0.05193768269686071
314,short,gps,-0.17536923117448144,-0.32382200668235506,-0.04920972997249955,0.04920972997249955,-0.2613987777018058,-0.16330691337171377,-0.7510463210032983,-0.876603465133931,0.876603465133931,-0.010943345063966665,0.12339653486606905,-0.13132014076759999
315,long,baseline,-0.04596535442779189,-0.10302587204720062,-0.016219085355776753,-0.016219085355776753,-0.11313846412019318,-0.1715525492448253,-0.7541243768952658,-0.8413692315332928,0.8413692315332928,-0.00486557658635817,0.1586307684667072,-0.05838691903629804
315,long,gps,-0.3178314023809277,-0.4763947724346201,-0.11097695376383894,-0.11097695376383894,-0.43757101502322976,-0.2230634504134492,-0.8573183800287862,-0.8721541869290751,0.8721541869290751,-0.013452233389055554,0.1278458130709249,-0.16142680066866666
315,long,weighted,0.22483020281982988,0.3233245284812364,0.03270484586863727,0.03270484586863727,,0.06910886601917728,0.22016576759415263,-0.32348766068584367,0.32348766068584367,0.0,0.6765123393141563,0.0
315,short,baseline,0.6391907302238425,1.4260144235795813,0.22714796050905278,-0.22714796050905278,0.4604266634391872,0.4125601370883088,3.9589958289090887,-0.471978592590917,0.471978592590917,0.0178420946846857,0.528021407409083,0.2141051362162284
315,short,gps,0.4363735004003,0.8662734723601381,0.1378090542939268,-0.1378090542939268,0.294345541933598,0.2098271134169586,1.4707478345428946,-0.5038729469287745,0.5038729469287745,0.012004540252805777,0.4961270530712255,0.14405448303366933
316,long,baseline,-0.6346829594443527,-0.948910083785634,-0.2911743942570489,-0.2911743942570489,-0.9132606458056854,-0.2793097018726844,-0.9332495445788843,-0.9299383983649233,0.9299383983649233,-0.026357320823179847,0.07006160163507669,-0.31628784987815817
316,long,gps,0.02758904972589881,0.045141706964802804,0.015025500323199447,0.015025500323199447,-0.19856226094672452,-0.08019703078773459,-0.4435966093624636,-0.7863619868660734,0.7863619868660734,-0.006272759385148687,0.2136380131339266,-0.07527311262178425
316,long,weighted,0.6076494913520588,1.0161840604245909,0.08604360183745066,0.08604360183745066,,0.233117534210963,0.9805072764570737,-0.33839158965450356,0.33839158965450356,0.0,0.6616084103454964,0.0
316,short,baseline,0.1666732350019703,0.44845119056418437,0.058960225178856525,-0.058960225178856525,0.0044643214383661995,-0.04547291437578554,-0.24564830125517134,-0.6781266355876057,0.6781266355876057,0.00022440711316216536,0.32187336441239434,0.0026928853579459844
316,short,gps,-0.34621520214389717,-0.5677613000314379,-0.12685457664694305,0.12685457664694305,-0.4737164841660338,-0.21550372953109787,-0.863953123221457,-0.9224707068157082,0.9224707068157082,-0.018819512763156368,0.0775292931842918,-0.22583415315787642
317,long,baseline,0.08690557325200586,0.17903006072125385,0.036211144856813815,0.036211144856813815,-0.06579820360856607,-0.09345048183165315,-0.532487471891671,-0.8668858195226788,0.8668858195226788,-0.002672209095353966,0.13311418047732115,-0.03206650914424759
317,long,gps,0.40521518744652374,0.7199930479331441,0.2809500769906155,0.2809500769906155,0.20155248260879358,0.1439690255615061,1.1328558319318227,-0.6098920840809781,0.6098920840809781,0.006298735698946571,0.39010791591902194,0.07558482838735886
317,long,weighted,0.5005063909800738,0.8359349765962754,0.07753934246738187,0.07753934246738187,,0.18399412874268295,0.8024919047883494,-0.3676943471603683,0.3676943471603683,0.0,0.6323056528396317,0.0
317,short,baseline,0.11592193469074365,0.27500799224187006,0.05669008729460063,-0.05669008729460063,-0.008090172870021109,-0.12037141026256519,-0.5212846194902034,-0.6528937648641285,0.6528937648641285,-0.0004624987258008921,0.34710623513587147,-0.005549984709610705
317,short,gps,-0.25356326050292927,-0.4051965610013621,-0.09173890589302722,0.09173890589302722,-0.37389112135020686,-0.1680770718254241,-0.771711649791277,-0.9005750734570326,0.9005750734570326,-0.014284606585730213,0.09942492654296742,-0.17141527902876255
318,long,baseline,-0.14027376742645356,-0.19650286469416212,-0.07496252386668051,-0.07496252386668051,-0.31005943475912107,-0.18065752006383426,-0.7970024726144207,-0.8987478394340492,0.8987478394340492,-0.011313126599645187,0.10125216056595077,-0.13575751919574225
318,long,gps,0.036690100700118154,0.060484528127049186,0.02046201966586951,0.02046201966586951,-0.15527960497575147,-0.07274317381915638,-0.4128334793909033,-0.7896928735306262,0.7896928735306262,-0.004851485726092259,0.21030712646937377,-0.058217828713107114
318,long,weighted,0.5306876791138031,0.8310627730975388,0.07231270954940382,0.07231270954940382,,0.24838925026649883,0.7621719752296106,-0.2615783450997444,0.2615783450997444,0.0,0.7384216549002556,0.0
318,short,baseline,0.14011308940704426,0.266725072956187,0.058666659953642744,-0.058666659953642744,-0.010762566690413825,-0.047327040728176326,-0.288535135684335,-0.7843089957306315,0.7843089957306315,-0.000479910752532633,0.2156910042693685,-0.005758929030391596
318,short,gps,0.6256671282338618,1.5237165518364373,0.2116522730824407,-0.2116522730824407,0.4150429452169941,0.31798213849018026,4.7908308930901375,-0.6776584211187481,0.6776584211187481,0.018988534689300948,0.3223415788812519,0.22786241627161136
319,long,baseline,0.2436392160147642,0.48722751666036945,0.14884247131808642,0.14884247131808642,0.05286057342570327,0.029010405122206616,0.2148566958892888,-0.7535448902991214,0.7535448902991214,0.0017565874392825474,0.24645510970087858,0.02107904927139057
319,long,gps,-0.02344607080131519,-0.03552138280236492,-0.010351695731043345,-0.010351695731043345,-0.24103517651452536,-0.1105415001304766,-0.5327702423846253,-0.7334139145881458,0.7334139145881458,-0.007289013037544589,0.26658608541185425,-0.08746815645053507
319,long,weighted,0.5165957498006492,0.9195541252809992,0.07842011409070532,0.07842011409070532,,0.19846386391258086,0.8256870074127081,-0.34853443005600004,0.34853443005600004,0.0,0.651465569944,0.0
319,short,baseline,0.42423849163827654,0.8494663298979814,0.12474829863533013,-0.12474829863533013,0.2470526011309058,0.15202310085997106,1.3978902765473675,-0.6713122311077084,0.6713122311077084,0.013611121938960758,0.32868776889229157,0.1633334632675291
319,short,gps,0.3378665584830007,0.6405478518504825,0.17452161278737072,-0.17452161278737072,0.12962410906269747,0.09172035143770851,0.7255817164180232,-0.6813452577276603,0.6813452577276603,0.005238998697792296,0.3186547422723397,0.06286798437350755
320,long,baseline,-0.10838686276970577,-0.17173873369797993,-0.04522833279674554,-0.04522833279674554,-0.17545461750564584,-0.18203873798255185,-0.8048629585720318,-0.9120751902616027,0.9120751902616027,-0.006869247366509166,0.08792480973839734,-0.08243096839811
320,long,gps,0.019972300854992787,0.03507085996914145,0.011114157595107903,0.011114157595107903,-0.06083424513218909,-0.06620330542586338,-0.3776440641394936,-0.7753303769764927,0.7753303769764927,-0.001736619877821444,0.22466962302350735,-0.020839438533857328
320,long,weighted,0.18285147248000447,0.2605820217755684,0.027856697651999794,0.027856697651999794,,0.04141629615877148,0.15695885694358203,-0.39432193712585384,0.39432193712585384,0.0,0.6056780628741462,0.0
320,short,baseline,0.6284209904927612,1.434420798198647,0.19414533680819948,-0.19414533680819948,0.5095489419745832,0.3883213401698326,6.794196246289488,-0.6599633543079637,0.6599633543079637,0.02966288979034997,0.3400366456920363,0.3559546774841996
320,short,gps,0.09947647531387067,0.20071601941368675,0.030304890423790837,-0.030304890423790837,0.02473847731714933,-0.055324989137073274,-0.28009274220352554,-0.648100293061221,0.648100293061221,0.0010262728776069706,0.35189970693877903,0.012315274531283647
321,long,baseline,-0.2061907011501761,-0.27311122107332686,-0.0688570180669963,-0.0688570180669963,-0.34288515094585476,-0.22146005499716712,-0.8715266898947873,-0.9206118753995454,0.9206118753995454,-0.012324359990803724,0.07938812460045463,-0.14789231988964469
321,long,gps,0.12207967825525118,0.2099079587519799,0.03935733400936135,0.03935733400936135,0.004015995043834854,-0.043140114227228354,-0.2480483296385071,-0.7227493043362467,0.7227493043362467,0.00012299085813256993,0.27725069566375327,0.0014758902975908392
321,long,weighted,0.3217321317668845,0.5254512340403431,0.04909838969453224,0.04909838969453224,,0.08070504779807702,0.401359859473732,-0.4733958231195702,0.4733958231195702,0.0,0.5266041768804298,0.0
321,short,baseline,0.17518887534785688,0.29257517770735997,0.08706277427332842,-0.08706277427332842,0.028415805885694884,0.0021534835330441916,0.01103012822719096,-0.5663396514977858,0.5663396514977858,0.0009975823419901316,0.43366034850221424,0.011970988103881579
321,short,gps,0.25408463041340995,0.41261208030290414,0.12598796302150284,-0.12598796302150284,0.09279817857717189,0.0536091391580728,0.2981081477715255,-0.5486762963862765,0.5486762963862765,0.0032423650240102557,0.45132370361372354,0.038908380288123066
322,long,baseline,-0.21989578706290622,-0.408556493471433,-0.09121987043498557,-0.09121987043498557,-0.46805469008197015,-0.20223554839072527,-0.8213622485806276,-0.8612680301616438,0.8612680301616438,-0.015655561224088208,0.13873196983835623,-0.1878667346890585
322,long,gps,0.12895054515820317,0.31364446243986627,0.05882395233571931,0.05882395233571931,-0.034417476853000145,-0.061900554448584,-0.359514525600485,-0.780249734405304,0.780249734405304,-0.0015086306700028212,0.21975026559469601,-0.018103568040033855
322,long,weighted,0.5326903636398043,0.8710722196545682,0.09103680913296558,0.09103680913296558,,0.20513469776911725,0.9882076202025196,-0.3868204486054221,0.3868204486054221,0.0,0.6131795513945779,0.0
322,short,baseline,0.3422205652068452,0.8444826172170165,0.16779223022644138,-0.16779223022644138,0.16732923077219417,0.09189101686405915,0.6987016046167056,-0.6599271734916727,0.6599271734916727,0.009409960659423311,0.34007282650832726,0.11291952791307974
322,short,gps,0.1549389014197143,0.2888108314690428,0.0636644351038762,-0.0636644351038762,-0.04584566433683272,-0.03228959039172134,-0.19163637187009253,-0.7234824041569614,0.7234824041569614,-0.0020109623184518645,0.2765175958430386,-0.024131547821422374
323,long,baseline,0.3266007474294414,0.5539425219526717,0.11728400117627177,0.11728400117627177,0.10536419535529859,0.06647729279257031,0.5684198021487812,-0.7713778535007259,0.7713778535007259,0.0032796908936470965,0.22862214649927415,0.03935629072376516
323,long,gps,-0.07233657384045766,-0.09537123530549987,-0.03806617921929102,-0.03806617921929102,-0.36119125804030866,-0.1303834516886311,-0.5309161782539502,-0.618699843843113,0.618699843843113,-0.009864461180348357,0.38130015615688695,-0.11837353416418028
323,long,weighted,0.6430529661860014,1.256461569979726,0.09401558605267582,0.09401558605267582,,0.25071712264580565,1.116026635723093,-0.3464003951171646,0.3464003951171646,0.0,0.6535996048828354,0.0
323,short,baseline,0.03777839425039705,0.07634823989451217,0.012750508403504751,-0.012750508403504751,-0.146006516891716,-0.08439976450622505,-0.5137247477823379,-0.9121377546997201,0.9121377546997201,-0.006424346919828638,0.08786224530027986,-0.07709216303794365
323,short,gps,0.08301963959914402,0.13480351937612176,0.03309281393024087,-0.03309281393024087,-0.13357722302391353,-0.052604133975226584,-0.3218760871563594,-0.8029842933704479,0.8029842933704479,-0.005147744196921957,0.19701570662955215,-0.061772930363063486
324,long,baseline,-0.05798360518830888,-0.09982350783932817,-0.03429417297668054,-0.03429417297668054,-0.21483645556879766,-0.10516421990615388,-0.5845826738667923,-0.8842892184613977,0.8842892184613977,-0.0068652202873784925,0.11571078153860226,-0.0823826434485419
324,long,gps,0.007093777814188215,0.012554390827021268,0.0033388836667350907,0.0033388836667350907,-0.16392555540940093,-0.07521591844821349,-0.43195775543053805,-0.8097518617121173,0.8097518617121173,-0.004763041695109349,0.19024813828788267,-0.05715650034131219
324,long,weighted,0.45029544896626106,0.7084235055267416,0.05972441758063437,0.05972441758063437,,0.13694497682778656,0.5811104028359328,-0.3813273720979211,0.3813273720979211,0.0,0.6186726279020789,0.0
324,short,baseline,0.3192222018982467,0.5750151690912553,0.14364173700170738,-0.14364173700170738,0.17602743682368835,0.0662732448372342,0.4883505601429856,-0.6816642386229934,0.6816642386229934,0.007891822485887974,0.3183357613770066,0.09470186983065568
324,short,gps,0.24658412093670323,0.43893599539582834,0.13756289132513594,-0.13756289132513594,0.08642292080732905,0.02683479925374058,0.20276332872994418,-0.7723317975372876,0.7723317975372876,0.0032438990523981194,0.22766820246271235,0.03892678862877744
325,long,baseline,-0.27356667260554446,-0.5187030867192016,-0.1318360123199605,-0.1318360123199605,-0.37681733593118466,-0.2148037915384332,-0.8636154888804638,-0.9244491801006459,0.9244491801006459,-0.013630920937587032,0.07555081989935408,-0.16357105125104437
325,long,gps,-0.5032679796751147,-0.6785660261977406,-0.31627148357758145,-0.31627148357758145,-0.61563866424798,-0.26050498007381817,-0.9197412885818369,-0.9382782880994394,0.9382782880994394,-0.019530901429723527,0.06172171190056064,-0.23437081715668234
325,long,weighted,0.3082543323378132,0.45998993499872204,0.04023244600951906,0.04023244600951906,,0.08841907863090245,0.3303152094094266,-0.3644133281151293,0.3644133281151293,0.0,0.6355866718848707,0.0
325,short,baseline,-0.03465613025180814,-0.06828918048054972,-0.03139999487541979,0.03139999487541979,-0.12715181454496638,-0.12373529424856827,-0.5209960504519018,-0.6346454853335673,0.6346454853335673,-0.004453510135954947,0.36535451466643265,-0.053442121631459366
325,short,gps,-0.589317812313444,-0.7683154312933071,-0.23957989009339037,0.23957989009339037,-0.6003808990970119,-0.26401185633418983,-0.9259582303194651,-0.951338706351554,0.951338706351554,-0.02123155195256359,0.04866129364844596,-0.2547786234307631
326,long,baseline,-0.06453145393801753,-0.108560667856754,-0.03405539478230343,-0.03405539478230343,-0.14431423277868746,-0.13580330813531913,-0.6630878788078851,-0.8384258551898611,0.8384258551898611,-0.0050629363753859164,0.16157414481013888,-0.060755236504630994
326,long,gps,-0.1882614717815194,-0.2789456757871187,-0.0650229077207651,-0.0650229077207651,-0.30096536823243825,-0.17103105079151862,-0.7234513490792209,-0.7781557500718485,0.7781557500718485,-0.008616151893528295,0.22184424992815155,-0.10339382272233955
326,long,weighted,0.23165805644936796,0.34254806855871467,0.03261396197221575,0.03261396197221575,,0.05134207070485101,0.22640829493441572,-0.44672361648761594,0.44672361648761594,0.0,0.5532763835123841,0.0
326,short,baseline,0.10189718751240262,0.1946502533790002,0.029826621709003402,-0.029826621709003402,0.037303881093327385,-0.12691713116708614,-0.5249136013488966,-0.625356642943046,0.625356642943046,0.0019614441791229544,0.37464335705695395,0.023537330149475455
326,short,gps,0.3018468666862045,0.6242805763535308,0.12375637617142701,-0.12375637617142701,0.21456294269284598,0.04989791415374984,0.37398477857529544,-0.7201138921768714,0.7201138921768714,0.010594165184064834,0.2798861078231286,0.127129982208778
327,long,baseline,0.2509525637003463,0.3945714726527075,0.10701462110559984,0.10701462110559984,0.22398555669342962,0.008868527292390568,0.06577335371242166,-0.8009178244049238,0.8009178244049238,0.008193254818062006,0.19908217559507624,0.09831905781674408
327,long,gps,-0.1640063563537506,-0.35597092673894815,-0.04525769456493353,-0.04525769456493353,-0.2132414043264977,-0.26930597205859336,-0.9227143119028417,-0.9193574469112096,0.9193574469112096,-0.010712865766393161,0.08064255308879043,-0.12855438919671794
327,long,weighted,0.12904502267348342,0.2143142965974665,0.018968432680923797,0.018968432680923797,,0.014269344601721884,0.07766854283159486,-0.5848719069512335,0.5848719069512335,0.0,0.4151280930487665,0.0
327,short,baseline,0.003912432753266414,0.008824446111687036,0.0015515654354176004,-0.0015515654354176004,-0.029864978765196025,-0.1638632042575746,-0.637779816344375,-0.6511575815289838,0.6511575815289838,-0.0014181001644144905,0.34884241847101616,-0.017017201972973885
327,short,gps,0.3844251080859066,0.6995766382654649,0.3293461379494184,-0.3293461379494184,0.30539383541111853,0.1635695546026835,1.0530811376188125,-0.5086999801332477,0.5086999801332477,0.012040972850006295,0.4913000198667523,0.14449167420007553
328,long,baseline,-0.31216479335947545,-0.39189194834239666,-0.1379790986027331,-0.1379790986027331,-0.4622839491610274,-0.21808370075893993,-0.8664034271919191,-0.9189692890902104,0.9189692890902104,-0.01475960675459191,0.08103071090978964,-0.1771152810551029
328,long,gps,-0.13982150849431194,-0.19852926860140477,-0.049439969747543486,-0.049439969747543486,-0.29460496541335984,-0.15680798202263005,-0.7022930703885372,-0.8032652125619357,0.8032652125619357,-0.008807792916657856,0.19673478743806427,-0.10569351499989427
328,long,weighted,0.36770960124229796,0.5795280397017858,0.051170507044817834,0.051170507044817834,,0.10081663216958667,0.4531214772793959,-0.42054515091248656,0.42054515091248656,0.0,0.5794548490875134,0.0
328,short,baseline,0.18892084491809227,0.3596752239475962,0.12143859705338537,-0.12143859705338537,0.05997472660403825,-0.00949280080082021,-0.05104359037304462,-0.611460000090746,0.611460000090746,0.0023507558957955887,0.38853999990925403,0.028209070749547066
328,short,gps,0.003649629912008112,0.007803639664211781,0.0036488553711637502,-0.0036488553711637502,-0.09297056867922927,-0.11398907111631665,-0.6207524373817556,-0.8959597625005271,0.8959597625005271,-0.004114129655493904,0.10404023749947289,-0.049369555865926854
329,long,baseline,-0.40958755647581224,-0.5817273019114743,-0.14970711869246295,-0.14970711869246295,-0.5730872975330739,-0.28357745557438047,-0.9450181343536831,-0.9715982565022321,0.9715982565022321,-0.02078767657547718,0.028401743497767917,-0.24945211890572616
329,long,gps,-0.4029349284705323,-0.5329375717258842,-0.15492337312335194,-0.15492337312335194,-0.605316190056087,-0.21831829193803326,-0.8524284599848803,-0.8772710942550517,0.8772710942550517,-0.016449153105815826,0.12272890574494832,-0.19738983726978993
329,long,weighted,0.35437252293695154,0.6697783661509369,0.0542453392039671,0.0542453392039671,,0.07965794977151858,0.4681482758777613,-0.5472171642963626,0.5472171642963626,0.0,0.4527828357036374,0.0
329,short,baseline,0.42886853890216386,0.7938425779957133,0.20381871361250353,-0.20381871361250353,0.2529687736666158,0.17408049520959265,1.3282693115018605,-0.5655600405560886,0.5655600405560886,0.010179233731137157,0.43443995944391145,0.12215080477364589
329,short,gps,-0.39921900878119215,-0.5889772609404932,-0.17093667675061489,0.17093667675061489,-0.4526236966077212,-0.2105767046212312,-0.8280241029263429,-0.8436782280795811,0.8436782280795811,-0.01578320094586698,0.15632177192041885,-0.18939841135040375
330,long,baseline,-0.32095968954973636,-0.4990456203593724,-0.12009580414858681,-0.12009580414858681,-0.44896833093716954,-0.2373153710522027,-0.8847612506738127,-0.8993838854545502,0.8993838854545502,-0.014977873596287706,0.10061611454544983,-0.17973448315545248
330,long,gps,0.07148450830188263,0.1418924465085864,0.045469157906692606,0.045469157906692606,-0.033863280666860715,-0.047700399677782473,-0.2899599894915914,-0.7826659289047458,0.7826659289047458,-0.0010516259840121602,0.21733407109525416,-0.012619511808145922
330,long,weighted,0.26358177742365974,0.43028798967301046,0.039668032116635665,0.039668032116635665,,0.08208917726325707,0.2920983984830434,-0.3518543988992604,0.3518543988992604,0.0,0.6481456011007396,0.0
330,short,baseline,0.2833426173368013,0.5175246944247891,0.10566573612503602,-0.10566573612503602,0.18788419255983038,0.018583156591809983,0.1388882046769475,-0.7832464191005708,0.7832464191005708,0.010025066379041814,0.2167535808994292,0.12030079654850177
330,short,gps,-0.18256418838377392,-0.31428267548612704,-0.08360390257018374,0.08360390257018374,-0.2451424084715863,-0.14734471771485097,-0.6621346709019875,-0.770864329253341,0.770864329253341,-0.008512531216632266,0.22913567074665897,-0.1021503745995872
331,long,baseline,-0.27304262451779593,-0.35927017512051035,-0.11588464364739574,-0.11588464364739574,-0.4465473318582653,-0.2236929438720736,-0.8642268346585762,-0.8895011997584027,0.8895011997584027,-0.01489558463397438,0.1104988002415973,-0.17874701560769257
331,long,gps,-0.098521348939866,-0.18511392324417122,-0.035642135341514045,-0.035642135341514045,-0.2711014747367505,-0.13171877247452535,-0.6756791921636045,-0.8928363989296034,0.8928363989296034,-0.008531113594536066,0.10716360107039657,-0.1023733631344328
331,long,weighted,0.3922822595248331,0.6680559251799627,0.06121973572835376,0.06121973572835376,,0.11241198628556828,0.5561545359566562,-0.4480168098438998,0.4480168098438998,0.0,0.5519831901561002,0.0
331,short,baseline,0.2915105524482379,0.6002290793969751,0.35362863941437633,-0.35362863941437633,0.1599611392260524,0.06988480891045834,0.4426349719992102,-0.594684590935054,0.594684590935054,0.0074427804811681205,0.405315409064946,0.08931336577401744
331,short,gps,0.10870073721418788,0.24181694082665786,0.07915288484048562,-0.07915288484048562,-0.0016100812490160168,-0.07776508732165979,-0.43601875770709686,-0.7928310645499987,0.7928310645499987,-8.145642779485029e-05,0.20716893545000126,-0.0009774771335382035
