run,direction,strategy,sharpe,sortino,treynor,information,calmar,cum_ret,mdd,mer
889,short,weighted,0.15751938060422996,0.32462843642950845,0.022343624430170888,4.57212964671537,0.03767683233549739,0.12307315356552251,0.3445102237355402,0.013102750386080367
890,long,baseline,0.09013090513010469,0.13274345012825817,0.037032026495371156,-0.11718871309102179,-0.06478043178819463,-0.3463590356747358,0.7123367762150463,-0.0036833044286023525
890,long,gps,0.07670962695861398,0.12291357257894453,0.04752794805190294,-0.12472568742160056,-0.06201157226490388,-0.3612759568256563,0.7835482832150849,-0.0041233141964241585
890,long,weighted,0.5557587432176352,0.7479706269945606,0.08052702737514156,,0.21531598845908853,0.8739797408066068,0.3356812590075876,0.0
890,short,baseline,-0.012837829836291862,-0.020168465789028187,-0.004700842294365322,0.22109127105488796,-0.15692299152353145,-0.7611647680269373,0.9373811082471918,0.009295978178627365
890,short,gps,0.07164375308957113,0.13605503031517852,0.02831486655688283,0.4218215617315937,-0.07168799310552013,-0.2998110023051781,0.5416067427532603,0.012092612680309667
890,short,weighted,0.1777473281322752,0.3571097470855888,0.026706042372315816,4.944588417148712,0.03882628702709421,0.15575449008090647,0.41759714756379973,0.012154065059007438
891,long,baseline,-0.12838304343537082,-0.22799927206345272,-0.04775847540389466,-0.2224685889156422,-0.18173090725022348,-0.7663104158010076,0.8207640791477289,-0.007979024527369176
891,long,gps,0.33139619816006677,0.5490973540551616,0.10905598475551662,0.2705868639873744,0.0959534778111593,0.572365949218052,0.5374758227552707,0.00900335900497092
891,long,weighted,0.2671560492026607,0.3889613480269749,0.03651204492590341,,0.06989039008321452,0.27699372293205293,0.39404607510291045,0.0
891,short,baseline,0.23646637375167015,0.4802584535284736,0.09242404050655142,0.40450951647074057,-0.005654354358211218,-0.03307294384303172,0.6596579328920162,0.017076091110437827
891,short,gps,-0.09594339561292198,-0.15436876080998851,-0.047798290810977695,0.13126859553069306,-0.12301358895980004,-0.5764301000769574,0.7400389777755546,0.0036851256286263207
891,short,weighted,0.4633720241686957,0.9410933449535281,0.06471152493150091,5.7483588003703865,0.14835065576266987,0.675819593740338,0.3980052006837158,0.012117141138899641
892,long,baseline,-0.2633690719353284,-0.49016896989405306,-0.0698591874183637,-0.36293755666061017,-0.2391019196536809,-0.8952707246522912,0.9274321587723015,-0.01321273752595605
892,long,gps,-0.16460486277757364,-0.2256892410878756,-0.054927370040467265,-0.24430630484837165,-0.19532680906180014,-0.8307994323938963,0.9171511381084994,-0.008587292520853678
892,long,weighted,0.17724355932950944,0.2701715886281498,0.026296041520930014,,0.03700515073830677,0.14791986659700118,0.4174018692735789,0.0
892,short,baseline,-0.044604701123064326,-0.0818064365516566,-0.01674383664610264,0.09337316000254499,-0.14601189568341166,-0.7030498366110065,0.8643511023643259,0.0035236293176849043
892,short,gps,-0.10426706858684653,-0.15757657815225362,-0.033740362500447756,0.05893188181011046,-0.15069518639944626,-0.6868205607761843,0.8031044848400207,0.0017932638827005399
892,short,weighted,0.5273601251977653,1.0153552775268033,0.07993928209419689,5.253519437344397,0.2723329030094703,0.9073745133646174,0.27313648270823043,0.012357111060648374
893,long,baseline,0.23080029745185576,0.5163810981636986,0.0765409998188609,0.20680080400328904,-0.025476791102330688,-0.1765214075008693,0.8379615132625067,0.010086123031104646
893,long,gps,-0.4424684868860764,-0.6373479217138985,-0.17963477591400445,-0.5379798298644698,-0.22588393061492448,-0.8810442184579815,0.9325952149819903,-0.01561219244899287
893,long,weighted,0.1753327445727322,0.30574401717534466,0.02388186951867105,,0.0382150885101266,0.14152827646523813,0.38770652340910516,0.0
893,short,baseline,0.24668055670471695,0.5313707058429551,0.08331239530519433,0.3978214082975187,0.01412520975990852,0.08758024727947156,0.6634951613748901,0.01643623333592267
893,short,gps,0.08019189485816987,0.14083328197223527,0.032515131977665764,0.2578680645973752,-0.060229915408485234,-0.34550016903676595,0.76384476022142,0.008138986142065244
893,short,weighted,0.6629863779287202,1.2940463693030961,0.09171889151833129,5.427781854547602,0.263891867296802,1.1018775451334597,0.32603739330913006,0.013142049886590316
894,long,baseline,-0.7604391622855076,-1.1637420220159491,-0.23728486725390835,-0.8967303116017884,-0.3426409343000771,-0.974808199100343,0.9797522864267832,-0.02833680696060725
894,long,gps,0.13514411370341323,0.20403769522884813,0.044204133584470943,0.07151060644038632,-0.029146988263099957,-0.16106643302553314,0.663004690664136,0.002034795073014147
894,long,weighted,0.2003181537271275,0.2813313990766265,0.025676918266679637,,0.05701045858773174,0.17005931359844073,0.3087791872622988,0.0
894,short,baseline,0.42304951387870826,0.8244914672816058,0.29614582674316076,0.5618619079867518,0.12387861402209888,1.43468718477197,0.8388965584675896,0.024456309925405276
894,short,gps,-0.09539117826060357,-0.14195757776266982,-0.09356655690862711,0.10057733509991627,-0.1131226675216243,-0.5753427335182357,0.8024552104641145,0.0029801166668928843
894,short,weighted,0.6154399858117373,1.3644898110934656,0.08171211986359875,5.175707557886094,0.24788598701210826,0.9635157730081159,0.3140661946051242,0.012758207887092485
895,long,baseline,0.591087582929687,1.1536544813392693,0.2745623660087991,0.5845572175645948,0.42075322240761187,3.738023676000929,0.4484430059739576,0.022191369899849538
895,long,gps,0.37169288891137997,0.7000649616277782,0.16440576007055058,0.35478737269264954,0.11171468213338032,0.8890120238629435,0.6555079201467763,0.012823307023724972
895,long,weighted,0.11463669367541,0.15773886269233436,0.01598618881939867,,0.015501886058769572,0.057396408300448565,0.40126347675925844,0.0
895,short,baseline,0.3750057217617656,0.7315420245944997,0.12892948064106527,0.5186530279187184,0.11792146951119302,0.8257144882495189,0.5866046118569817,0.02165874744334634
895,short,gps,0.05582669178646952,0.1073655146978484,0.01706894141398138,0.1996940299897934,-0.09419770824751417,-0.48185987877148273,0.7479141760216578,0.006799273822176792
895,short,weighted,0.5495189297132,1.1746019854833605,0.07916174601615826,6.5360760315049635,0.1916785832015506,0.9081831761995793,0.388330568286689,0.011579939200437962
896,long,baseline,0.11257968531716142,0.1930749461461017,0.04298262096905901,0.04946641039427888,-0.07230271477152664,-0.3574760176817823,0.6633472493499646,0.0017941083015306832
896,long,gps,-0.42726456277808933,-0.6292205893233788,-0.1500231461964905,-0.5419240124670496,-0.25281425070173963,-0.9058711278601725,0.9134140688758001,-0.017014392307453788
896,long,weighted,0.23095784574629338,0.34673595794582235,0.03060717712965119,,0.061454167099049585,0.21714606290545913,0.3592014669902085,0.0
896,short,baseline,0.636982771134219,1.4032982031922752,0.24282893833125668,0.8185542235633919,0.38673850497751217,5.642635957771792,0.6054714742841595,0.03484229030728303
896,short,gps,0.34601328532682596,0.829023101419719,0.16568764209555148,0.5213201645006517,0.1103339117798116,0.7917347546146405,0.6067377662763647,0.019657377742045984
896,short,weighted,0.4857692612616269,0.9769018624568294,0.06585974580423624,5.642959356260319,0.17216345861653995,0.6978875789051455,0.35190332300809646,0.01177902958648759
897,long,baseline,0.28487037177350527,0.44108737544954396,0.08130074598176386,0.23257987853538162,0.03863325859304567,0.2721362658498785,0.7015978538113354,0.00788964881431397
897,long,gps,0.6330978831187096,1.1273835411018744,0.3093552132166862,0.5820545175599877,0.3672974304424005,4.882350788024931,0.5924431725845487,0.02182222342511113
