run,direction,strategy,sharpe,sortino,treynor_adj,treynor_raw,information,calmar,cum_ret,mdd_raw,mdd_mag,mer_m,mer_ann
290,long,weighted,0.31168812732265877,0.6217033175217929,0.04328622746984165,0.04328622746984165,,0.08287625300195209,0.3552253722450385,-0.41448568010567144,0.41448568010567144,0.0,0.0
290,short,baseline,0.6335302321612823,1.4241074968392942,0.431481888980106,-0.431481888980106,0.4748821869917603,0.40060120326066984,4.110682028675016,-0.49606904764889137,0.49606904764889137,0.0184710609351364,0.2216527312216368
290,short,gps,1.1759707981403131,2.2191067444042947,0.6163694798092507,-0.6163694798092507,0.9059739063148557,1.1592215331873772,23.064939636781084,-0.3656982361950002,0.3656982361950002,0.031469906123820106,0.37763887348584124
291,long,baseline,0.18809500310835192,0.3247773401075219,0.07094600339009435,0.07094600339009435,0.007693439512770078,-0.01306197102071768,-0.09600552024611264,-0.8537776915920883,0.8537776915920883,0.0002566658374803788,0.003079990049764546
291,long,gps,-0.22118623945700797,-0.32020416469726143,-0.08400376692560418,-0.08400376692560418,-0.47917347781977593,-0.16952664869633846,-0.7536228753251653,-0.8502810391782752,0.8502810391782752,-0.013494933791662798,-0.16193920549995358
291,long,weighted,0.5034043766308084,0.9244168745106403,0.0797047299667174,0.0797047299667174,,0.20659077371505485,0.8308569077097117,-0.3364500237256931,0.3364500237256931,0.0,0.0
291,short,baseline,-0.3429967431692784,-0.45649735604289,-0.22808200415912513,0.22808200415912513,-0.4825173798348508,-0.18674344330699424,-0.7941549463676613,-0.8625100008158373,0.8625100008158373,-0.01623632917973057,-0.19483595015676686
291,short,gps,0.0014931769681425955,0.0024162315362062045,0.0005243520014124634,-0.0005243520014124634,-0.165371468098436,-0.09550499334948676,-0.4884234155007722,-0.7514535366652213,0.7514535366652213,-0.006594060590023266,-0.0791287270802792
292,long,baseline,0.5094054582581975,0.8063294088237206,0.27704330212528305,0.27704330212528305,0.4373279949122905,0.3653327692855468,2.093681275404882,-0.36596156457415896,0.36596156457415896,0.014256566714007745,0.17107880056809294
292,long,gps,0.26408214518682877,0.37687800932923254,0.10133881809423603,0.10133881809423603,0.17978660147366435,0.056383441256802606,0.30376539099180944,-0.5305028091598663,0.5305028091598663,0.004957469742121211,0.05948963690545453
292,long,weighted,0.2516890576346704,0.343727577890367,0.03370547302548091,0.03370547302548091,,0.0580815229371792,0.24845174058837727,-0.42978371729841014,0.42978371729841014,0.0,0.0
292,short,baseline,0.1991954270333125,0.40580364963947285,0.0748386269429494,-0.0748386269429494,0.11212665015671738,-0.00508115951752073,-0.0391599991028424,-0.8716044679285924,0.8716044679285924,0.004957441468839644,0.05948929762607573
292,short,gps,0.21442183896987696,0.4258591566800333,0.1024460555780321,-0.1024460555780321,0.10643493194187018,0.02341594854585194,0.12864895140831667,-0.5781369888754091,0.5781369888754091,0.003779157892212263,0.045349894706547156
293,long,baseline,-0.3075486125519417,-0.4374742925967584,-0.2553767022785419,-0.2553767022785419,-0.47832165976735447,-0.20853762063097311,-0.838278860697163,-0.8787738954001347,0.8787738954001347,-0.01556543812573744,-0.18678525750884928
293,long,gps,0.23576888322530754,0.3516510817993823,0.11280574544691901,0.11280574544691901,0.08474147473846877,0.0086717555628751,0.047308583673314475,-0.5937862701375072,0.5937862701375072,0.0028998315108545486,0.034797978130254585
293,long,weighted,0.44139546683858827,0.747348918402068,0.0672743736172764,0.0672743736172764,,0.14742996855916152,0.6510762659438649,-0.3886279981104247,0.3886279981104247,0.0,0.0
293,short,baseline,0.3298915206006613,0.6033540567193426,0.16957655691871137,-0.16957655691871137,0.13641294904384915,0.08532990853500608,0.6419734344284751,-0.6638485599731244,0.6638485599731244,0.0052819203539503905,0.06338304424740468
293,short,gps,0.1795486240978282,0.32611805924575565,0.060452849680202,-0.060452849680202,2.0755698050127054e-05,-0.0012412379459995435,-0.006519755750982514,-0.5853229733102256,0.5853229733102256,8.026894745745057e-07,9.632273694894068e-06
294,long,baseline,0.1177796153926994,0.18804282819668378,0.04553440845771779,0.04553440845771779,-0.11401449489144119,-0.025968343681357968,-0.17250882555308156,-0.8017399779399468,0.8017399779399468,-0.003123036470046301,-0.03747643764055561
294,long,gps,-0.009506051037811882,-0.013189816125707608,-0.004125524608691079,-0.004125524608691079,-0.2198067629910205,-0.09778442963530456,-0.5554053893486559,-0.8808045409935317,0.8808045409935317,-0.006900931785999121,-0.08281118143198946
294,long,weighted,0.5603716465832578,0.8856758746516789,0.07902612018575006,0.07902612018575006,,0.24200656891735278,0.8604031892299382,-0.2950812220217405,0.2950812220217405,0.0,0.0
294,short,baseline,-0.6559819478233412,-1.0807894012107069,-0.2012469077098119,0.2012469077098119,-0.7104070252132405,-0.29351598703488624,-0.9465375515213892,-0.9463733387020882,0.9463733387020882,-0.027368399584467382,-0.3284207950136086
294,short,gps,-0.16182167888613716,-0.2691423210421102,-0.11158130690447388,0.11158130690447388,-0.3102876925117118,-0.16922323575320658,-0.7689962803643537,-0.887882471926411,0.887882471926411,-0.012377398928331087,-0.14852878713997303
295,long,baseline,-0.10964567310755152,-0.17481973990535443,-0.04083778635962039,-0.04083778635962039,-0.2801680120101984,-0.1447429188842865,-0.7001641003469983,-0.8654385216157668,0.8654385216157668,-0.008930693741254199,-0.10716832489505038
295,long,gps,0.028046198461420355,0.05419150676549263,0.011019572137735899,0.011019572137735899,-0.12346324159999336,-0.08633708112660769,-0.49467529070978034,-0.8459271383856368,0.8459271383856368,-0.004163771323417694,-0.049965255881012326
295,long,weighted,0.4516427354265541,0.6803992903369345,0.06207408252295368,0.06207408252295368,,0.11161745489672438,0.604956991868193,-0.4835486404760585,0.4835486404760585,0.0,0.0
295,short,baseline,0.15157226167844481,0.20796620744522634,0.05362408477120388,-0.05362408477120388,0.0023479278395779676,-0.043142752649256585,-0.22613009786882354,-0.6509012083943009,0.6509012083943009,9.533039699802648e-05,0.0011439647639763177
295,short,gps,0.24043306319527213,0.4206273299139729,0.08205999085699703,-0.08205999085699703,0.09265180152582074,0.019010110537563404,0.11016247996167894,-0.6143835510955411,0.6143835510955411,0.004126994084957548,0.04952392901949058
296,long,baseline,-0.4944060963535034,-0.8039069704361183,-0.41945931138461495,-0.41945931138461495,-0.7291459705557138,-0.23973536665786316,-0.8935608927297732,-0.9191350878842206,0.9191350878842206,-0.02240150148345653,-0.26881801780147835
296,long,gps,0.23973841053706343,0.3656426991177632,0.06915417832614718,0.06915417832614718,0.04442747857682236,0.00658138443831744,0.04440028376060012,-0.7352024100164073,0.7352024100164073,0.0014598520034026928,0.017518224040832316
296,long,weighted,0.6381856147869787,1.006808105332651,0.0883440014051641,0.0883440014051641,,0.27365200382883026,1.028353590496076,-0.29873862565237685,0.29873862565237685,0.0,0.0
296,short,baseline,-0.19420015172658606,-0.32876914988159284,-0.08752563305078717,0.08752563305078717,-0.37830497501489757,-0.13780876850933876,-0.6864175952681049,-0.8772909710586398,0.8772909710586398,-0.012994887538285739,-0.15593865045942887
296,short,gps,-0.951772897564831,-1.3183791876020952,-0.34811442991025093,0.34811442991025093,-0.9979911026468141,-0.3362034103195984,-0.9713795127443438,-0.9702982763526273,0.9702982763526273,-0.034532289785836355,-0.41438747743003623
297,long,baseline,0.44226582041282797,0.8129276254957969,0.17749290321779668,0.17749290321779668,0.3756298016661272,0.1542398035369494,1.420321373879951,-0.6690600968754392,0.6690600968754392,0.011062026309517055,0.13274431571420467
297,long,gps,0.2532224940840571,0.4052408976095105,0.11600985865284352,0.11600985865284352,0.18210018008996076,0.02387911868878421,0.16069000036957037,-0.6991469848499495,0.6991469848499495,0.006265053205419497,0.07518063846503396
297,long,weighted,0.23930158997508916,0.3891217862669688,0.03518607942553649,0.03518607942553649,,0.05945673382969035,0.24615602341090148,-0.41631793099343295,0.41631793099343295,0.0,0.0
297,short,baseline,0.3781117994351317,0.7152660566413952,0.2075095736684333,-0.2075095736684333,0.24278603982976488,0.11052989810874193,0.9382284856567407,-0.6903231904562579,0.6903231904562579,0.008824295298408901,0.10589154358090681
297,short,gps,0.7258631215668173,1.5126823040702801,0.37340439330165237,-0.37340439330165237,0.4917948769214336,0.37947628988293797,3.7345800818740615,-0.49696864086898207,0.49696864086898207,0.015069205133969107,0.18083046160762928
298,long,baseline,-0.16521937771446538,-0.3252695259512299,-0.07546869976491749,-0.07546869976491749,-0.263093783231474,-0.14123647000109,-0.6369723379010592,-0.7539109529713179,0.7539109529713179,-0.007104672537194595,-0.08525607044633514
298,long,gps,0.17288375102996606,0.3504815764100354,0.06891087912993808,0.06891087912993808,0.10317382127498222,-0.007764034915498569,-0.03393364194527071,-0.49310880509711696,0.49310880509711696,0.0030725511742926074,0.03687061409151129
298,long,weighted,0.20550583182054466,0.3343496261059728,0.029270839497561676,0.029270839497561676,,0.043399931913864286,0.18881083591032333,-0.44707196386184955,0.44707196386184955,0.0,0.0
298,short,baseline,0.08062799626523655,0.11948347478871346,0.03010659554313232,-0.03010659554313232,0.013140663357978638,-0.06914464867975392,-0.4251018801011043,-0.8627360032714247,0.8627360032714247,0.000568246931970815,0.00681896318364978
298,short,gps,-0.011308445470543403,-0.018475645932173688,-0.003650853477641849,0.003650853477641849,-0.0702432097386047,-0.09693678945459769,-0.5319884448763131,-0.8345846467806308,0.8345846467806308,-0.0028172854233603113,-0.033807425080323736
299,long,baseline,-0.11568788741977336,-0.1652919937633797,-0.040651973435639144,-0.040651973435639144,-0.31054576027677827,-0.17926214682017338,-0.7950842063306947,-0.9008580010324424,0.9008580010324424,-0.010976132188190222,-0.13171358625828267
299,long,gps,0.14843444805601827,0.24334814658511375,0.056607667306164004,0.056607667306164004,-0.013163863665321905,-0.052466993285150136,-0.31341981027980315,-0.7799293963471717,0.7799293963471717,-0.0004862128154764202,-0.005834553785717043
299,long,weighted,0.5014644862699817,0.8695714486288336,0.07748641304321756,0.07748641304321756,,0.1863057598040496,0.8045856294419806,-0.36387133301630314,0.36387133301630314,0.0,0.0
299,short,baseline,0.23762111365781655,0.43394716217427015,0.08201493088360423,-0.08201493088360423,0.048418847301259435,0.01664568051965064,0.1127294163238981,-0.7172519073317338,0.7172519073317338,0.0020977625963141565,0.025173151155769877
299,short,gps,0.27343481625378047,0.5192477891464777,0.10352606406024784,-0.10352606406024784,0.08591589615559203,0.03796883210535456,0.2613884977912826,-0.6883855144053673,0.6883855144053673,0.003815353748301284,0.045784244979615404
300,long,baseline,0.20838307198168526,0.3813149955356894,0.07942850535130297,0.07942850535130297,0.17927454299397153,-0.0002015874117138013,-0.0013327712995794272,-0.7350334520936033,0.7350334520936033,0.006176612400825269,0.07411934880990323
300,long,gps,0.18054047296673953,0.2722268954726457,0.04722878928303015,0.04722878928303015,0.15294072249899887,-0.003753322539810111,-0.02595478965942466,-0.7773609250061492,0.7773609250061492,0.004074001795669647,0.048888021548035766
300,long,weighted,0.13076219883484663,0.18905257206880585,0.018553363401581795,0.018553363401581795,,0.02023430022524007,0.07928085012931652,-0.4207335456307779,0.4207335456307779,0.0,0.0
300,short,baseline,0.2247432490722733,0.4081566520523809,0.10104483218696049,-0.10104483218696049,0.17024941085501444,-0.02451515522292101,-0.14111328846215865,-0.6836583208560834,0.6836583208560834,0.008362137078619816,0.10034564494343778
300,short,gps,0.18500075818621134,0.4108656278744663,0.0957510600483269,-0.0957510600483269,0.11935907197507722,-0.0014367357379543465,-0.008989886950763637,-0.6980337824770815,0.6980337824770815,0.00449326043975203,0.05391912527702436
301,long,baseline,-0.43087313291760126,-0.5984065067646303,-0.19522516812481996,-0.19522516812481996,-0.6368245029723562,-0.24280783001768633,-0.8967791459488684,-0.9184395655847095,0.9184395655847095,-0.01971071672533598,-0.23652860070403176
301,long,gps,0.11195826125564194,0.21170016473746517,0.029564126940993835,0.029564126940993835,-0.09636474431771358,-0.026388854965586742,-0.16865489180180593,-0.7698020009350577,0.7698020009350577,-0.0024144962926053583,-0.028973955511264297
301,long,weighted,0.48370220331670594,0.7736214228665044,0.06833193451643452,0.06833193451643452,,0.2054794886003971,0.689177744764889,-0.29189774780544286,0.29189774780544286,0.0,0.0
301,short,baseline,0.04609392415036585,0.08111261487517332,0.017669624063909685,-0.017669624063909685,-0.1136538842264564,-0.06807952949923358,-0.3756876864937715,-0.7491025026362088,0.7491025026362088,-0.004247276296629994,-0.05096731555955993
301,short,gps,-0.17797095270814284,-0.3162676597611671,-0.09300895127691454,0.09300895127691454,-0.3055581805636405,-0.1626527654251625,-0.7319954384882974,-0.8367913511201907,0.8367913511201907,-0.011538920111037595,-0.13846704133245114
302,long,baseline,-0.16288537584951732,-0.26139155256157925,-0.09192243369329432,-0.09192243369329432,-0.23562925612300983,-0.14072741157363328,-0.6857067820468863,-0.8575244732699167,0.8575244732699167,-0.007057667238378408,-0.0846920068605409
302,long,gps,0.22415865292516454,0.36016116531892706,0.09569398179255867,0.09569398179255867,0.16826745547970903,0.026985416188477936,0.13879095490741067,-0.5390157596434465,0.5390157596434465,0.004991246898849218,0.05989496278619061
302,long,weighted,0.17227233418112506,0.28161994033740934,0.024740613810163955,0.024740613810163955,,0.03736232003543786,0.13959047751983023,-0.3914286774852964,0.3914286774852964,0.0,0.0
302,short,baseline,-0.2968402511315152,-0.4589192217793913,-0.09291351914509892,0.09291351914509892,-0.29683722369164767,-0.20458196449385813,-0.8280286261994108,-0.8684117621199262,0.8684117621199262,-0.01175091999619884,-0.14101103995438607
302,short,gps,-0.06203096082199583,-0.0908396337654269,-0.020547055205285686,0.020547055205285686,-0.10656876170813882,-0.12370152041287598,-0.5516360368496084,-0.6893311529633608,0.6893311529633608,-0.003923359866567813,-0.047080318398813756
303,long,baseline,0.5741713674190296,1.194474421788715,0.30881355695261503,0.30881355695261503,0.4249303251529929,0.36994333695629933,3.6138490099652545,-0.5005668744978695,0.5005668744978695,0.01577340176106432,0.18928082113277184
303,long,gps,0.6917420268376574,1.501318547058923,0.3279438955925881,0.3279438955925881,0.5481982585685545,0.4764728689037519,6.3195630797774305,-0.5195224543048313,0.5195224543048313,0.019348895486655436,0.23218674583986523
303,long,weighted,0.5071669546167942,0.7322054006761406,0.07703791656549713,0.07703791656549713,,0.17576004732945308,0.8008621686364299,-0.38430974741191637,0.38430974741191637,0.0,0.0
303,short,baseline,0.26424852000992766,0.5210065014381191,0.09408777935870866,-0.09408777935870866,0.03665949890001588,0.04453750628319196,0.3406556356237449,-0.7434073849756535,0.7434073849756535,0.0013420984575966122,0.016105181491159345
303,short,gps,0.20766089348142208,0.3682317679927874,0.07087592296190107,-0.07087592296190107,-0.004909998616977288,0.019498425550687138,0.10284871717601884,-0.5609053495832966,0.5609053495832966,-0.0001837410371300507,-0.0022048924455606083
304,long,baseline,-0.8311366143512136,-1.2221916351745887,-0.38460058170466616,-0.38460058170466616,-0.9979827332194947,-0.3277717812039572,-0.9663634551611439,-0.9580402049591338,0.9580402049591338,-0.029009060130574114,-0.3481087215668894
304,long,gps,0.4163260686881361,0.6737971007657532,0.17893903552142193,0.17893903552142193,0.32291281803326405,0.1445446841106929,1.178182455951036,-0.6250679703289675,0.6250679703289675,0.010526096953135453,0.12631316343762544
304,long,weighted,0.3313107312950348,0.5264855899357969,0.045558066755859716,0.045558066755859716,,0.08965295042351065,0.3839206430709239,-0.4100465241028317,0.4100465241028317,0.0,0.0
304,short,baseline,-0.301115474499531,-0.5355237553844142,-0.13156814063290648,0.13156814063290648,-0.36040777159494514,-0.18646523875425483,-0.8176679776656862,-0.9240256039412006,0.9240256039412006,-0.013528863135458393,-0.1623463576255007
304,short,gps,-0.040103287580045076,-0.08525731515523123,-0.011715301065118783,0.011715301065118783,-0.11829087740986144,-0.1271626077307547,-0.6508582108560251,-0.8677343054416631,0.8677343054416631,-0.005347032516364385,-0.06416439019637263
305,long,baseline,-0.09715534165257167,-0.19234563909039934,-0.04875234245415269,-0.04875234245415269,-0.23150566580212878,-0.14833880011398282,-0.7114272082233445,-0.8694926856282201,0.8694926856282201,-0.008412153340536134,-0.10094584008643362
305,long,gps,-0.43209501950983964,-0.5459882651081038,-0.12815526111553913,-0.12815526111553913,-0.6432360753212898,-0.2620002404734251,-0.9187784891277693,-0.9290998474237031,0.9290998474237031,-0.019696217839774485,-0.2363546140772938
305,long,weighted,0.3917148803419113,0.5563147691566289,0.05672100634235543,0.05672100634235543,,0.11847063700538614,0.5152655943233129,-0.39891315668060123,0.39891315668060123,0.0,0.0
305,short,baseline,0.15531599543382,0.28613568042246723,0.06615441620962481,-0.06615441620962481,-0.0026775040092927743,-0.008333530356868108,-0.05670374451616722,-0.775794710752216,0.775794710752216,-9.57657677049816e-05,-0.0011491892124597793
305,short,gps,0.17147897968305797,0.2780709123231943,0.06963833247711253,-0.06963833247711253,0.014651733519487052,-0.009343788744672775,-0.04288857797227985,-0.5199994644788575,0.5199994644788575,0.0005388935609543079,0.006466722731451695
306,long,baseline,0.2944741041848104,0.6008866264480323,0.08224074343760474,0.08224074343760474,0.19721632792841134,0.03330596273299029,0.23962259310702594,-0.7252319539869525,0.7252319539869525,0.008322215928049234,0.0998665911365908
306,long,gps,0.06375225254138789,0.12117116027240647,0.027848382673630392,0.027848382673630392,-0.10219432888220276,-0.08473571679810378,-0.41504274611112746,-0.6825867357687062,0.6825867357687062,-0.00342682431046978,-0.041121891725637356
306,long,weighted,0.4540798722261057,0.7858864731767505,0.0684537169272895,0.0684537169272895,,0.17188399571242613,0.6734929554045366,-0.3425616272533326,0.3425616272533326,0.0,0.0
306,short,baseline,0.14303146481933884,0.22457704021669106,0.04193450076765923,-0.04193450076765923,-0.008317137775957469,-0.05224337120439836,-0.267000920921037,-0.6493370674925449,0.6493370674925449,-0.0003745355632211733,-0.00449442675865408
306,short,gps,0.4355756520237748,0.7557569205692591,0.21329300271910318,-0.21329300271910318,0.2051567860231321,0.1607119907754339,1.3296995120442472,-0.6130713932051461,0.6130713932051461,0.007372465971060012,0.08846959165272014
307,long,baseline,0.4861554685677781,1.1966430709237907,0.1679068697537253,0.1679068697537253,0.37486033861927953,0.15297565832394655,1.8640350544065725,-0.8107397374579716,0.8107397374579716,0.010927900749276742,0.1311348089913209
307,long,gps,0.3630026507430411,0.6247096751787992,0.108745046811974,0.108745046811974,0.24229639852224605,0.10215823708246326,0.8390062062326922,-0.6855577204872538,0.6855577204872538,0.006646127608657227,0.07975353130388672
307,long,weighted,0.3934110753512763,0.6114372317631555,0.054127537409709985,0.054127537409709985,,0.10238749032800241,0.49441172411243994,-0.4458374554818615,0.4458374554818615,0.0,0.0
307,short,baseline,0.04329630633925141,0.08173971758635691,0.018139120779079174,-0.018139120779079174,-0.07348215474163997,-0.1012996774265551,-0.44544615478584404,-0.6259690402847816,0.6259690402847816,-0.002980975416335733,-0.035771704996028796
307,short,gps,0.05160051116255332,0.09637994159520558,0.03649416507301375,-0.03649416507301375,-0.06861744893225477,-0.07926768811350435,-0.42741362223908874,-0.757868330584724,0.757868330584724,-0.0026888011902168434,-0.03226561428260212
308,long,baseline,-0.3165304061200462,-0.4995150648837019,-0.15069692468106333,-0.15069692468106333,-0.35398092874373827,-0.21586279944050188,-0.8740919782417247,-0.9527390246476735,0.9527390246476735,-0.011992041025022535,-0.14390449230027041
308,long,gps,-0.13459210079352976,-0.19615428346237565,-0.10993393169074944,-0.10993393169074944,-0.15950497618708584,-0.11672677819389135,-0.60274657324143,-0.8351993342856505,0.8351993342856505,-0.004487673980587988,-0.053852087767055856
308,long,weighted,0.06453196987048429,0.10084271859449194,0.009170692015283286,0.009170692015283286,,-0.0019474992065926268,-0.008560822983956662,-0.4902909972352647,0.4902909972352647,0.0,0.0
308,short,baseline,0.3382996546575255,0.6565323493761246,0.12187926716737915,-0.12187926716737915,0.27354524526148366,0.07888228798218938,0.6615162923358369,-0.7357312242682971,0.7357312242682971,0.011883596829484123,0.14260316195380948
308,short,gps,-0.21322223251779318,-0.4121677571266628,-0.0590000390215779,0.0590000390215779,-0.19731449913929838,-0.21716394264608627,-0.8606073120371946,-0.9054454424526694,0.9054454424526694,-0.009480621451682788,-0.11376745742019345
309,long,baseline,-0.2059660582322683,-0.37614372382802724,-0.08456060150569239,-0.08456060150569239,-0.18870728042995025,-0.1605461068389991,-0.7415826507961345,-0.8695073897707531,0.8695073897707531,-0.005588132696225854,-0.06705759235471025
309,long,gps,-0.2358182418078586,-0.35604430848160284,-0.10191842335742111,-0.10191842335742111,-0.22097681909615463,-0.1924474858478371,-0.8006746767197416,-0.8525072864109643,0.8525072864109643,-0.007000962984634821,-0.08401155581561785
309,long,weighted,-0.0768223673759665,-0.11134712510688369,-0.01125801289736132,-0.01125801289736132,,-0.04431596455657779,-0.18001573193196685,-0.49216717293846457,0.49216717293846457,0.0,0.0
309,short,baseline,0.2465062033143867,0.422346699201323,0.08820534035760812,-0.08820534035760812,0.23012697809748056,0.026595608902943536,0.15386059648599493,-0.6026779071591217,0.6026779071591217,0.009465944290905593,0.11359133149086711
309,short,gps,0.048345407207511515,0.07296588087528842,0.019439897872714176,-0.019439897872714176,0.06467221532899645,-0.09926668364620538,-0.42894630590508687,-0.6080021340948523,0.6080021340948523,0.0025419242437729967,0.03050309092527596
310,long,baseline,0.6717487961469791,1.3564303142086926,0.284621428198982,0.284621428198982,0.5661176227000454,0.5390067667949896,3.7478773757588115,-0.3505675201541879,0.3505675201541879,0.015182570973756835,0.18219085168508203
310,long,gps,0.15818975554111916,0.25272829385112633,0.06342064455823296,0.06342064455823296,0.012821407340310417,0.0005040906470057539,0.002578727403009573,-0.5677498957354945,0.5677498957354945,0.00031977919960308354,0.0038373503952370026
310,long,weighted,0.3258340332618345,0.5340496376375106,0.04659858939520514,0.04659858939520514,,0.08195890756184737,0.3882685461478279,-0.45295003653167154,0.45295003653167154,0.0,0.0
310,short,baseline,-0.4154271361929727,-0.7482304549956942,-0.1409302623642138,0.1409302623642138,-0.444646530567407,-0.24514413900370832,-0.8973702609185847,-0.911708451117471,0.911708451117471,-0.018093228006963974,-0.2171187360835677
310,short,gps,0.22854371753549443,0.3966445396768586,0.09409831243313024,-0.09409831243313024,0.09299006669241318,0.021868150920375983,0.14437896251787885,-0.6903880851280471,0.6903880851280471,0.00357332400962376,0.04287988811548512
311,long,baseline,0.515764931464933,1.289003427947795,0.2033721869758056,0.2033721869758056,0.3438956352743184,0.29955556798216365,2.3677697118970626,-0.4821860018319929,0.4821860018319929,0.011244347133696356,0.13493216560435628
311,long,gps,-0.5036167438434644,-0.7987095154249001,-0.157077297942511,-0.157077297942511,-0.8131695434818986,-0.26001882859286,-0.913848541116812,-0.9170663327313968,0.9170663327313968,-0.02310903135660142,-0.27730837627921706
311,long,weighted,0.5632840133637965,0.9145078602947383,0.08327711626921172,0.08327711626921172,,0.2919806729195729,0.91508203044998,-0.25640592345378854,0.25640592345378854,0.0,0.0
311,short,baseline,0.4349256811205323,0.71741453746443,0.17457644723282728,-0.17457644723282728,0.22672289570290383,0.13448116558460563,1.3259381633661174,-0.7311857824028268,0.7311857824028268,0.010394772450351556,0.12473726940421867
311,short,gps,-0.051654275768814525,-0.07773130341342534,-0.022488843483902878,0.022488843483902878,-0.2167492781074676,-0.12241945274610307,-0.6254775152875228,-0.8444697017723222,0.8444697017723222,-0.008711582232393053,-0.10453898678871665
312,long,baseline,0.6483022181850522,1.568432614690938,0.25511454112318094,0.25511454112318094,0.6765558538743904,0.504408823565434,5.13177729916173,-0.44256590948343477,0.44256590948343477,0.02373023775085172,0.28476285301022064
312,long,gps,0.4938194805070343,1.2924908262749084,0.18017356947343138,0.18017356947343138,0.516133019123791,0.23414868231239275,2.2761197856418103,-0.6019183961893061,0.6019183961893061,0.017484699431457064,0.20981639317748477
312,long,weighted,0.0558119739123197,0.0835495830107804,0.008029558489954298,0.008029558489954298,,-0.005295464174906183,-0.020221044890250228,-0.42814675312869743,0.42814675312869743,0.0,0.0
312,short,baseline,0.19763883432500862,0.3020231837219868,0.06334413323146343,-0.06334413323146343,0.147071491518115,-0.0012332433692533392,-0.009264340927836345,-0.8381431841655199,0.8381431841655199,0.005880017743684845,0.07056021292421814
312,short,gps,0.41639698356252147,0.5777912123258135,0.1338380167085115,-0.1338380167085115,0.32614309183443163,0.11267192127897366,1.1221030156500449,-0.7738826549172654,0.7738826549172654,0.012748216877796174,0.15297860253355408
313,long,baseline,0.30664203647462623,0.7319284493065392,0.10038021833889718,0.10038021833889718,0.1327025665677731,0.061764991590495574,0.5906079012946577,-0.8568167950864972,0.8568167950864972,0.004612773290013266,0.05535327948015919
313,long,gps,0.6211147466514466,1.2523010562622665,0.21047605056459937,0.21047605056459937,0.4706820030592294,0.34612542086648446,4.12181078512991,-0.5749811963068994,0.5749811963068994,0.015269004088649436,0.18322804906379322
313,long,weighted,0.5562021968647898,1.0487098999134628,0.08928293631804436,0.08928293631804436,,0.19108912319511837,0.988769187469491,-0.4154300555035402,0.4154300555035402,0.0,0.0
313,short,baseline,-0.024365810064206142,-0.04033922069279458,-0.014981177587420316,0.014981177587420316,-0.2210297746800514,-0.10011515677768233,-0.5087220331435814,-0.7584657083021054,0.7584657083021054,-0.008202917422671745,-0.09843500907206094
313,short,gps,0.31568505007143527,0.46417293789567105,0.13330355212940864,-0.13330355212940864,0.06713599920369974,0.08195794736259025,0.5294528572887061,-0.5898692710602012,0.5898692710602012,0.002615302976182521,0.031383635714190256
314,long,baseline,0.09910365850316108,0.17772011557281273,0.03765422793569372,0.03765422793569372,-0.03620841356994407,-0.058323551599007796,-0.3577753323401831,-0.8231853781553515,0.8231853781553515,-0.001254385720803242,-0.015052628649638904
314,long,gps,0.05562782356220438,0.0813395499026251,0.023059161935017725,0.023059161935017725,-0.10105612433508544,-0.07960731908912821,-0.4182905580028644,-0.7338790929848579,0.7338790929848579,-0.0031295720383444432,-0.03755486446013332
314,long,weighted,0.4036697934254344,0.6555531970132534,0.05967983883957466,0.05967983883957466,,0.1499216045943683,0.5505056223926823,-0.3330949059405789,0.3330949059405789,0.0,0.0
314,short,baseline,0.14474196597479178,0.3006664478392154,0.04802394676158615,-0.04802394676158615,0.02323627314856559,-0.0351410933840467,-0.23862372990868652,-0.8490843445057694,0.8490843445057694,0.001137864856059108,0.013654378272709298
314,short,gps,-0.18230618082996175,-0.2791262201288125,-0.08116130317481574,0.08116130317481574,-0.2815816886940112,-0.1761821533524317,-0.7477070467549694,-0.8053366706508276,0.8053366706508276,-0.011083230654458289,-0.13299876785349946
315,long,baseline,0.44800364410794796,1.056677642869573,0.14326393342801103,0.14326393342801103,0.424521803007237,0.2763399010490031,1.9683858816153461,-0.4650136102948509,0.4650136102948509,0.01678116797636753,0.2013740157164104
315,long,gps,0.3215633742598486,0.6918334503979447,0.10335769150890559,0.10335769150890559,0.28805846479924563,0.06457565300617099,0.4984110990759505,-0.7117038459984519,0.7117038459984519,0.012156938890397186,0.14588326668476623
315,long,weighted,0.22483020281982988,0.3233245284812364,0.03270484586863727,0.03270484586863727,,0.06910886601917728,0.22016576759415263,-0.32348766068584367,0.32348766068584367,0.0,0.0
315,short,baseline,0.32276505912073633,0.7231453436928671,0.09939138824801105,-0.09939138824801105,0.21336998784041006,0.08267823000974364,0.58709744728629,-0.6369612668510951,0.6369612668510951,0.009720555118080442,0.11664666141696531
315,short,gps,-0.1506952860213998,-0.24698162990262135,-0.07776575861071991,0.07776575861071991,-0.20204236263655284,-0.14266577072748943,-0.7023580615691214,-0.8830401249283988,0.8830401249283988,-0.007605814790616388,-0.09126977748739666
316,long,baseline,-0.16852653184306468,-0.2694192711970647,-0.10739211610913255,-0.10739211610913255,-0.42153857184503046,-0.14748144752923792,-0.654127851193864,-0.75448777740101,0.75448777740101,-0.012000704077224691,-0.1440084489266963
