run,direction,strategy,sharpe,sortino,treynor,treynor_raw,information,calmar,cum_ret,mdd,mdd_mag,mer_m,mer_ann
5,long,gps,-0.23236893466621214,-0.28371674687347803,-0.07617990902546712,-0.07617990902546712,-0.33712956305619046,-0.22400777793586912,-0.8715150466080925,-0.9101056311048401,0.9101056311048401,-0.011841912118467144,-0.14210294542160573
5,long,weighted,0.25453681886492274,0.36888282555604124,0.035095509776552306,0.035095509776552306,,0.07516662154961563,0.25890575125228543,-0.3447352660364239,0.3447352660364239,0.0,0.0
5,short,baseline,0.46655761365096093,0.8713421182119045,0.17598880659134336,-0.17598880659134336,0.33812529280339865,0.1978494413399165,1.7547012507082491,-0.6023411161166654,0.6023411161166654,0.014520478939540692,0.1742457472744883
5,short,gps,-0.09452271572931566,-0.15831620453349537,-0.033614899954621025,0.033614899954621025,-0.15250896410269982,-0.15008115331911473,-0.6813957356893805,-0.7952041053317016,0.7952041053317016,-0.006237729512831023,-0.07485275415397227
6,long,baseline,0.462817214108955,0.964419722908759,0.17980875284607115,0.17980875284607115,0.3197735257532969,0.16250889976550237,1.8990177994027477,-0.7725159279841167,0.7725159279841167,0.013646165405830545,0.16375398486996653
6,long,gps,-0.16383689010556562,-0.3197583891910196,-0.06613812014899745,-0.06613812014899745,-0.4144548045264435,-0.14992097064235704,-0.6931995437443917,-0.8206422849569068,0.8206422849569068,-0.012394097407797934,-0.1487291688935752
6,long,weighted,0.6636308289411827,0.8590746098234113,0.08661382917210404,0.08661382917210404,,0.22885278949769092,1.0146049648690019,-0.3536476624044538,0.3536476624044538,0.0,0.0
6,short,baseline,0.4421106444387812,0.8160339307037301,0.18579872259317604,-0.18579872259317604,0.2253385895426239,0.1821599538487516,1.486368516907782,-0.5846552527764945,0.5846552527764945,0.009638279133631742,0.1156593496035809
6,short,gps,0.11373075259721818,0.2452931633669835,0.033372254887185884,-0.033372254887185884,-0.039520854942591256,-0.07403179678228884,-0.42863496242757126,-0.8144803901945646,0.8144803901945646,-0.0020305613200946953,-0.02436673584113634
7,long,baseline,0.18180077237615166,0.33801621854700326,0.05925859378252747,0.05925859378252747,-0.05267687868881406,-0.02391965207410001,-0.1579122321512334,-0.790797167120314,0.790797167120314,-0.0018682234212207354,-0.022418681054648823
