direction,run,date,baseline_ticker,gps_ticker,baseline_value,gps_value
short,2,2023-06-01,HO,CT,864.7459498989917,479.5083713064195
short,2,2023-07-01,ZW,ZC,880.1668596512345,451.27848537123447
short,2,2023-08-01,LE,CP,853.8004139716355,468.7099579747669
short,2,2023-09-01,ZC,CF,864.3846695755865,501.1882674301729
short,2,2023-10-01,SV,CC,845.195180766086,460.8860908005084
short,2,2023-11-01,CO,SU,972.3985524804499,479.9758950747521
short,2,2023-12-01,NG,SU,1059.5932291546728,616.3540899334198
short,2,2024-01-01,CC,HE,973.5744497224003,593.4177158794628
short,2,2024-02-01,GD,ZC,1014.8792981442485,578.4732205947807
short,2,2024-03-01,SU,GD,866.497297203885,543.7460770678389
short,2,2024-04-01,CF,CO,797.5226074655816,503.7724032306925
short,2,2024-05-01,SU,ZC,765.1486607057092,447.4273005310159
short,2,2024-06-01,CT,SV,828.5692329736863,487.8579983043542
short,2,2024-07-01,ZW,HE,1056.969080973718,545.8657490180834
short,2,2024-08-01,SV,GD,1014.103743319101,542.1981913302535
short,2,2024-09-01,ZC,CP,1028.4569206393257,497.5078442202157
short,2,2024-10-01,SV,CT,946.0945762958987,561.3321427546532
short,2,2024-11-01,CO,CT,978.6898347679594,568.4181387190026
short,2,2024-12-01,NG,CC,791.5020760386477,408.3303171112013
long,3,2016-01-01,SU,SV,762.3801053665385,1019.0002948101115
long,3,2016-02-01,HO,CC,918.3637329613929,1076.3100021202215
long,3,2016-03-01,HO,CP,1165.9865730013778,1083.5048936587605
long,3,2016-04-01,ZC,ZS,1294.6900506639126,1188.5522825702365
long,3,2016-05-01,CP,NG,1154.5971111919928,1073.16832909108
long,3,2016-06-01,LE,HO,1100.8162853376066,967.3573702976701
long,3,2016-07-01,GD,CC,1188.7754267325483,796.0560032162833
long,3,2016-08-01,CP,CT,1106.7499156018027,671.5435327047294
long,3,2016-09-01,SU,ZW,1260.4539324774335,593.0528107429848
long,3,2016-10-01,ZC,CF,1541.885442046951,673.4949954317276
long,3,2016-11-01,HE,ZC,1411.3212494166885,602.8080279048249
long,3,2016-12-01,LE,ZW,1487.2483958674336,735.1012584243983
long,3,2017-01-01,HE,LE,1688.5012411717594,780.5507729546575
long,3,2017-02-01,HO,ZS,2020.1599759523483,696.0892230270765
long,3,2017-03-01,HO,NG,1890.0745858858595,651.6612304736706
long,3,2017-04-01,ZC,CP,1746.2513083058213,670.6677672698859
long,3,2017-05-01,ZC,HE,1704.614156226834,776.1464675470262
long,3,2017-06-01,CC,CT,1751.685506678955,679.1995134215256
long,3,2017-07-01,SV,ZW,1879.304017324925,672.982839513378
long,3,2017-08-01,GD,ZS,2095.1318832721436,614.4868770480309
long,3,2017-09-01,SU,CP,1948.9925678586283,561.1991425399216
long,3,2017-10-01,ZC,ZS,1884.7442754352558,528.9210741032769
long,3,2017-11-01,CT,SU,2051.0943281744785,590.9711270866128
long,3,2017-12-01,ZC,CC,1876.9107969076927,489.1167453047548
long,3,2018-01-01,GD,CP,1839.8691629006605,466.4584889265473
long,3,2018-02-01,HO,SU,1739.5503571901845,506.67153216598393
long,3,2018-03-01,CO,NG,1919.8892752066158,554.7775440993527
long,3,2018-04-01,ZS,SU,1900.9523188152548,490.6294192768241
long,3,2018-05-01,ZC,SU,1864.9809344769278,533.3569059027541
long,3,2018-06-01,CF,CO,1702.9051563872968,569.9860698671819
long,3,2018-07-01,SV,CF,1690.108891962771,593.27746734887
long,3,2018-08-01,HO,CO,1748.0125172613155,639.9303048331946
long,3,2018-09-01,SU,ZC,1859.83015269219,591.8375245185869
long,3,2018-10-01,ZC,CC,1874.9738379536532,581.3090613654434
long,3,2018-11-01,CT,ZC,1906.4134007593311,607.8985131868167
long,3,2018-12-01,LE,GD,1987.0261241828482,620.0519180084673
long,3,2019-01-01,HE,NG,1615.462619759545,561.9468537093347
long,3,2019-02-01,HE,CF,1350.9017183063052,505.0181855039167
long,3,2019-03-01,CO,SV,1592.8797669511512,520.2521226601391
long,3,2019-04-01,HO,SU,1943.237601613376,477.250692732852
long,3,2019-05-01,ZC,ZC,2166.388659666105,532.0556208339307
long,3,2019-06-01,CF,CF,2275.7180256631127,558.9064370258338
long,3,2019-07-01,SV,SV,2703.313414535097,663.922002481699
long,3,2019-08-01,GD,GD,2776.606999250738,681.9225877160377
long,3,2019-09-01,SU,SU,2820.2933754719334,692.6517714747521
long,3,2019-10-01,ZC,ZC,2824.875975085728,693.777237984038
long,3,2019-11-01,CT,CT,2833.3987921552516,695.8704047419726
long,3,2019-12-01,LE,LE,3070.6686984015696,754.1428604760005
long,3,2020-01-01,LE,LE,2909.7185858863018,714.6142137322531
long,3,2020-02-01,HO,HO,3311.126118112901,813.1981556363601
long,3,2020-03-01,CO,CO,1689.1015557508113,414.8359865561094
long,3,2020-04-01,CO,CO,1511.166359252766,371.13587715119485
long,3,2020-05-01,ZC,ZC,1497.4989076882696,367.7792105646524
long,3,2020-06-01,CF,CF,1565.6531735675371,384.51760147298705
long,3,2020-07-01,SV,SV,1996.5039167235684,490.33266776491166
long,3,2020-08-01,GD,GD,1936.2034884800216,475.52314517877653
long,3,2020-09-01,SU,SU,1895.996271584162,465.6484277996576
long,3,2020-10-01,ZC,ZC,1995.3911835955676,490.0593853542974
long,3,2020-11-01,CT,CT,1994.013138454088,489.7209434685279
long,3,2020-12-01,LE,LE,1858.3712761565153,456.4078927683231
long,3,2021-01-01,CT,CT,1915.4870952244885,470.4352892089658
long,3,2021-02-01,HO,HO,2174.526746631812,534.0542995537534
long,3,2021-03-01,ZW,ZW,2089.3800033986217,513.1426302044943
long,3,2021-04-01,HO,HO,2314.0487063131272,568.320285274732
long,3,2021-05-01,ZC,ZC,2166.9673278890414,532.1977392295554
long,3,2021-06-01,CF,CF,2337.4609348945987,574.07022666103
long,3,2021-07-01,SV,SV,2155.481892560802,529.3769663286041
long,3,2021-08-01,GD,GD,2180.2776369847484,535.4666931810128
long,3,2021-09-01,SU,SU,2075.221402047674,509.665339369211
long,3,2021-10-01,ZC,ZC,1974.802421375751,485.00287501106334
long,3,2021-11-01,CT,CT,1938.5681524020804,476.10389634062415
long,3,2021-12-01,LE,LE,1921.8319747709072,471.99356399549765
long,3,2022-01-01,CT,CT,2093.8362687583435,514.2370695711279
long,3,2022-02-01,HO,ZS,2529.7913975232887,532.2614829239938
long,3,2022-03-01,ZW,ZC,2671.2358131283418,565.4560614250591
long,3,2022-04-01,HO,HO,3479.6745783588863,736.5890620549209
long,3,2022-05-01,HE,HE,3603.0521850601936,762.7060432703189
long,3,2022-06-01,SU,SU,3599.8307853065808,762.0241266802518
long,3,2022-07-01,SV,SV,3459.6224042962604,732.3443513061595
long,3,2022-08-01,GD,GD,3464.4742277493992,733.3714013955071
long,3,2022-09-01,NG,NG,1914.1559490705417,405.19488343007305
long,3,2022-10-01,ZC,NG,1925.2075054197326,335.5194689687689
long,3,2022-11-01,CT,CT,2157.2429945050026,375.9579276079715
long,3,2022-12-01,LE,LE,2041.85818520155,355.8490043695299
long,3,2023-01-01,CT,CT,2006.1917144463473,349.63315735351347
long,3,2023-02-01,HO,CF,2070.708990925805,341.9321312386098
long,3,2023-03-01,ZW,ZW,2115.9064952443523,349.39550684862127
long,3,2023-04-01,HO,CP,1792.7297907562497,338.77693665267077
long,3,2023-05-01,CF,SU,1855.4123914140002,305.48204208170694
long,3,2023-06-01,CO,GD,2299.678710298256,291.9287744216482
long,3,2023-07-01,SV,SV,2490.792683337211,316.18941034190595
long,3,2023-08-01,NG,NG,2466.188896094022,313.0661247177573
long,3,2023-09-01,SU,SU,2637.672210267189,334.8347802765343
long,3,2023-10-01,ZC,ZC,2670.1342216042276,338.95561469677125
long,3,2023-11-01,CT,CT,2426.5883546965897,308.0391018276394
long,3,2023-12-01,GD,CT,2390.4497770995818,251.19021536334535
long,3,2024-01-01,GD,ZW,2326.1933917831607,252.93767454863055
long,3,2024-02-01,HO,GD,2424.3876434014733,250.2731723803581
long,3,2024-03-01,ZW,ZW,2383.115537064172,246.01259094571438
long,3,2024-04-01,CT,NG,2339.8959552987067,230.9266965541538
long,3,2024-05-01,CF,HO,2448.9607460044676,223.21933957304694
long,3,2024-06-01,HE,CC,2259.8487484655006,236.3414168228416
long,3,2024-07-01,SV,LE,2069.44835470894,232.95872703215446
long,3,2024-08-01,NG,ZW,2351.9024495610142,245.266298102235
long,3,2024-09-01,SU,LE,2531.6991922568973,247.77469941880375
long,3,2024-10-01,ZC,ZW,2373.982596919456,243.19570614329274
long,3,2024-11-01,ZS,CC,2377.516943699982,368.3060775862251
long,3,2024-12-01,ZW,ZC,2314.8233974083237,375.2431552802766
short,3,2016-01-01,CP,CP,992.6073808176503,992.6073808176503
short,3,2016-02-01,ZW,HE,1198.5269047330705,899.127460926187
short,3,2016-03-01,SU,SU,1107.2274678616848,830.6351888428645
short,3,2016-04-01,CT,ZW,1074.6523397250678,847.2223609945506
short,3,2016-05-01,LE,ZS,1034.7476026642225,893.5510394173838
short,3,2016-06-01,GD,HE,969.4906800113066,858.9649493915509
short,3,2016-07-01,ZC,CT,1134.488492265609,784.8250455403382
short,3,2016-08-01,HE,ZS,931.1545075660376,879.1590844188097
short,3,2016-09-01,CO,ZS,974.617421777169,886.5800499011409
short,3,2016-10-01,CC,LE,913.4861973896523,904.6765333388125
short,3,2016-11-01,HO,CF,839.0643896048034,1153.1764440145446
short,3,2016-12-01,HO,CO,730.6693476352568,916.65343255688
short,3,2017-01-01,CO,CT,768.2699455358953,925.1697773704351
short,3,2017-02-01,ZW,ZC,677.3813004121087,867.3752047795571
short,3,2017-03-01,SU,CC,727.9785130154806,759.8984937750246
short,3,2017-04-01,CT,CF,690.3749493847586,812.4769918256031
short,3,2017-05-01,LE,CT,723.7784684253321,910.280358339649
short,3,2017-06-01,CP,GD,700.4566245764654,942.9088097107687
short,3,2017-07-01,ZC,CF,711.0394454868936,781.942006458319
short,3,2017-08-01,LE,CC,746.4639923379145,936.0833444973384
short,3,2017-09-01,HO,CO,697.3142274224185,905.3843616875996
short,3,2017-10-01,NG,CC,526.3676677909033,858.0377125932599
short,3,2017-11-01,HO,CP,540.6182933132405,871.6125396847042
short,3,2017-12-01,HO,GD,513.1608549817055,815.3615586222166
short,3,2018-01-01,ZC,CO,478.52242659331495,805.5469822236275
short,3,2018-02-01,NG,ZW,545.2788558276486,771.4400817723294
short,3,2018-03-01,SU,SV,582.3443197929564,717.2572073304374
short,3,2018-04-01,GD,CT,583.5749712111369,685.4350637608989
short,3,2018-05-01,CT,GD,550.614112728189,678.1105907510492
short,3,2018-06-01,CP,GD,549.6261609337694,674.874579080848
short,3,2018-07-01,ZC,CO,523.0208511179151,726.7030283070434
short,3,2018-08-01,CC,HE,553.1385951942988,782.3735325188961
short,3,2018-09-01,CO,ZW,549.1361075177368,881.3197472503252
short,3,2018-10-01,HO,GD,580.5146367053286,884.2298136463786
short,3,2018-11-01,HO,CF,660.8867232058857,1094.0534490756863
short,3,2018-12-01,HO,SV,659.6876333268336,1059.5950089593491
short,3,2019-01-01,CP,CO,643.455697081781,895.6375207891194
short,3,2019-02-01,NG,CT,767.7517766576264,957.9930269463639
short,3,2019-03-01,SU,ZC,721.08468568783,959.292143758799
short,3,2019-04-01,LE,HE,754.1684903906771,1241.1714867792668
short,3,2019-05-01,LE,CC,906.7672920921384,1176.7015806177212
short,3,2019-06-01,CP,CO,855.8908351057241,1102.8547561316168
short,3,2019-07-01,ZC,CT,867.846335928406,1208.4418803365504
short,3,2019-08-01,CC,CO,919.2420969309336,1424.649216372055
short,3,2019-09-01,ZW,ZS,897.2720164865391,1299.832068825479
short,3,2019-10-01,HO,SV,808.5059710384937,1253.686792409658
short,3,2019-11-01,HO,CP,856.0991843581197,1238.3436031823962
short,3,2019-12-01,HO,ZS,761.613094605583,1174.179251659683
short,3,2020-01-01,ZC,CO,751.2460597836755,1421.806853341028
short,3,2020-02-01,NG,SU,815.8663642324576,1462.0411836137876
short,3,2020-03-01,SU,NG,1228.43154994735,1623.0707996351425
short,3,2020-04-01,SU,CT,1247.2016204219178,1333.8869282355977
short,3,2020-05-01,LE,GD,1151.0669272733062,1278.5051439323538
short,3,2020-06-01,CP,HO,1104.5627984785608,1347.6048697329732
short,3,2020-07-01,CO,CF,1187.6403751500836,1148.593162443409
short,3,2020-08-01,CC,SV,997.44687278009,1016.159957115067
short,3,2020-09-01,ZW,HO,1046.4282514026065,1250.121691548353
short,3,2020-10-01,ZS,SV,1019.3427535126134,1365.7243913062807
short,3,2020-11-01,GD,ZC,1034.6757828086886,1202.2459012054826
short,3,2020-12-01,SV,CC,947.5904898391898,1255.1789945003432
short,3,2021-01-01,CF,NG,1162.34063996171,1473.0079945540592
short,3,2021-02-01,NG,CP,1440.5925752245562,1441.2238149197972
short,3,2021-03-01,SU,NG,1577.2015774305378,1691.355107497027
short,3,2021-04-01,LE,HE,1636.1860157541796,1721.8769537654964
short,3,2021-05-01,CT,SU,1812.6301681718367,1707.921922712571
short,3,2021-06-01,ZW,LE,1752.0614533191765,1618.0249009199845
short,3,2021-07-01,ZC,CT,1699.6455779380713,1426.6079355707748
short,3,2021-08-01,SU,ZS,1559.7479638340683,1484.5037419659802
short,3,2021-09-01,HO,CF,1390.5738381152528,1511.8009376980917
short,3,2021-10-01,ZS,ZW,1501.0764887457442,1527.884161765154
short,3,2021-11-01,ZW,CC,1553.535333396108,1504.153896299339
short,3,2021-12-01,CO,GD,1392.655873141877,1427.3202701702426
short,3,2022-01-01,CF,ZS,1415.2055157320356,1234.137420167757
short,3,2022-02-01,NG,LE,1118.6727346222615,1270.8874347788867
short,3,2022-03-01,NG,CF,990.2009475062885,1330.6583748302596
short,3,2022-04-01,LE,NG,949.4415166617525,1637.8716212306879
short,3,2022-05-01,CT,CP,1089.9000687601874,1734.5425855474657
short,3,2022-06-01,CT,CO,1398.5660138151893,1673.3536488480454
short,3,2022-07-01,CO,CC,1295.337441934848,1742.4874768462962
short,3,2022-08-01,CT,CO,1226.3670390197713,1843.6061891834174
short,3,2022-09-01,GD,CP,1247.947677023488,1909.7782257742178
short,3,2022-10-01,ZS,CP,1245.340974340208,1922.062184269221
short,3,2022-11-01,GD,ZS,1169.427357378235,1900.2426058787378
short,3,2022-12-01,CO,ZC,1031.2968945425455,1829.701516287652
short,3,2023-01-01,CP,CO,1013.5408370247272,1532.415524536665
short,3,2023-02-01,CT,ZS,990.6504250975358,1589.841733648354
short,3,2023-03-01,CP,NG,918.6626575732291,2449.824968234968
short,3,2023-04-01,GD,NG,870.0831601836344,2239.0599161564846
short,3,2023-05-01,CT,CP,764.0930153883781,2406.0299140207376
short,3,2023-06-01,CT,ZS,802.8514249076924,1949.0182499059247
short,3,2023-07-01,ZC,NG,721.2963647994084,1924.3464407704457
short,3,2023-08-01,CT,HO,759.3451787964985,2554.301882484847
short,3,2023-09-01,GD,CT,833.4871133431916,2861.6669020828917
short,3,2023-10-01,ZS,SU,792.8691050325647,2834.4582876713926
short,3,2023-11-01,ZW,NG,971.6936717758291,4178.764535724368
short,3,2023-12-01,NG,ZC,705.2081816046446,4271.327666944016
short,3,2024-01-01,CP,LE,692.1918971603935,4258.337683469774
short,3,2024-02-01,SV,ZS,746.4366368965052,4411.235799486524
short,3,2024-03-01,HO,ZS,767.2870797260674,4377.48764418181
short,3,2024-04-01,CC,ZS,831.5861440374669,4553.964633114357
short,3,2024-05-01,ZS,HE,823.7273807658182,4914.571466982538
short,3,2024-06-01,CT,ZS,861.7512037224101,5199.796756086965
short,3,2024-07-01,ZC,CF,958.8929763717875,4803.939911555895
short,3,2024-08-01,ZS,ZC,991.1138110528394,5093.375083375479
short,3,2024-09-01,GD,CF,920.3293598729837,4522.866880919962
short,3,2024-10-01,ZS,CF,963.9527039547601,5302.30328610026
short,3,2024-11-01,ZW,ZC,948.4233419926707,5413.060383999633
short,3,2024-12-01,CO,ZS,781.4681037973289,5826.28579905352
long,4,2016-01-01,SV,GD,1010.7249827378304,974.7607193550181
long,4,2016-02-01,CP,CO,1066.3385153351098,942.0917487769385
long,4,2016-03-01,CO,CP,1138.240300727335,997.4133763329456
long,4,2016-04-01,ZS,CO,1223.2972747560634,1099.017127380217
long,4,2016-05-01,HE,GD,1210.4627749279632,1078.8785714676342
long,4,2016-06-01,CF,LE,1371.3468443053887,1013.4383282539222
long,4,2016-07-01,LE,CP,1371.6429769252848,1003.2464620541786
long,4,2016-08-01,CT,CF,1290.1349485597227,1095.9401072893631
long,4,2016-09-01,SU,CT,1309.477439187895,1103.0586379714584
long,4,2016-10-01,ZS,ZC,1620.074493936681,1214.5757521628614
long,4,2016-11-01,ZW,CC,1306.1560352774181,1101.1312034539214
long,4,2016-12-01,SU,CT,1220.8450436199864,1265.1051523486794
long,4,2017-01-01,SV,HE,1240.100841666186,1403.9437504222526
long,4,2017-02-01,CP,GD,1210.4705193649534,1444.4246492586008
long,4,2017-03-01,CO,CP,1206.990323242716,1425.3881681474172
long,4,2017-04-01,ZS,CF,1204.595619881114,1319.1183425941326
long,4,2017-05-01,HE,NG,1236.9788291931845,1088.0036912146447
long,4,2017-06-01,CF,LE,1201.028606215297,1102.0379586733811
long,4,2017-07-01,CP,SV,1164.685372949607,1110.6052073536862
long,4,2017-08-01,CF,ZW,1145.8283632671282,1047.9641181926281
long,4,2017-09-01,SU,CT,1081.2999693582572,1008.7670792374278
long,4,2017-10-01,ZS,SU,1182.0122211154198,964.503539886913
long,4,2017-11-01,CP,CC,1170.170977994066,973.3831691815114
long,4,2017-12-01,CT,SU,1212.7713652434395,1065.7679010679087
long,4,2018-01-01,GD,SV,1221.6184261756134,1047.9464181633605
long,4,2018-02-01,GD,CP,1188.3554507722552,1069.5714292533426
long,4,2018-03-01,CO,HE,1301.266937970632,974.9351335056148
long,4,2018-04-01,ZS,CF,1349.0988499457035,946.821740333018
long,4,2018-05-01,HE,NG,1437.2943803610947,958.595366803544
long,4,2018-06-01,CF,NG,1323.4968320824785,1008.2907355837789
long,4,2018-07-01,SV,NG,1288.3312363746415,945.0478802281496
long,4,2018-08-01,CT,CF,1171.5380324988673,824.803762865029
long,4,2018-09-01,SU,NG,1046.4883425508397,867.6299590644802
long,4,2018-10-01,ZS,CP,1180.5852872845626,803.2441798534122
long,4,2018-11-01,CP,GD,1206.3329255454473,821.1568833989198
long,4,2018-12-01,CT,CF,1091.4580782404926,827.6699254785607
long,4,2019-01-01,GD,SV,1131.5783485286704,863.3102933841345
long,4,2019-02-01,GD,CP,1164.7390957450664,888.9552298956456
long,4,2019-03-01,CO,CC,1084.3118028997162,916.1310754627573
long,4,2019-04-01,ZS,CT,993.410761765114,923.6622504928198
long,4,2019-05-01,HE,NG,950.7035392153726,704.6579464361886
long,4,2019-06-01,CF,NG,1033.3471450471025,820.0359421335668
long,4,2019-07-01,NG,GD,771.8772922013292,826.7602328923664
long,4,2019-08-01,CP,CT,711.852337585046,836.5989973740136
long,4,2019-09-01,CT,CO,798.9365933128056,835.6539919390422
long,4,2019-10-01,ZS,ZC,859.5225869406609,891.4663359493616
long,4,2019-11-01,CP,ZS,853.8151863300553,870.2227232773372
long,4,2019-12-01,CF,ZC,848.1105095538342,928.2017505693724
long,4,2020-01-01,GD,HO,878.2959527875339,702.8429304593111
long,4,2020-02-01,CP,CT,912.9886364459991,658.865201040296
long,4,2020-03-01,CO,ZW,452.0069749709883,701.145862646234
long,4,2020-04-01,ZS,CF,446.8722779295777,632.028028501643
long,4,2020-05-01,HE,SV,363.1813713595639,738.6044664631586
long,4,2020-06-01,CF,ZW,387.9333784466427,706.1374564899573
long,4,2020-07-01,SV,SU,476.4224085424935,582.9163361197437
long,4,2020-08-01,HO,CF,540.1154252588544,519.4991500303295
long,4,2020-09-01,CO,CP,598.20863576718,490.7533380853458
long,4,2020-10-01,ZS,HO,596.2224687474193,405.5074286217975
long,4,2020-11-01,CP,GD,679.1646026568642,368.89057528400446
long,4,2020-12-01,CF,ZC,742.4965362206082,410.1779735326504
long,4,2021-01-01,GD,CC,716.5346149883951,401.4568317069603
long,4,2021-02-01,CP,ZC,800.6962192382987,394.408781374397
long,4,2021-03-01,GD,HE,736.1383530959135,502.99601875356535
long,4,2021-04-01,CT,CF,806.1621440340525,648.217637643166
long,4,2021-05-01,ZW,GD,742.1101078155247,688.3177846289132
long,4,2021-06-01,CF,HE,671.3570385684101,605.4687397965497
long,4,2021-07-01,SV,HO,641.8304041674076,582.6988912535711
long,4,2021-08-01,HO,ZS,646.4554912538523,555.0572058335352
long,4,2021-09-01,CO,ZW,753.1205995127867,485.1612233397365
long,4,2021-10-01,ZS,GD,769.4069888703715,491.23874361774523
long,4,2021-11-01,CP,CF,695.8918779298103,474.3596370991835
long,4,2021-12-01,SV,HO,671.6011928858331,572.4436526837588
long,4,2022-01-01,GD,HE,662.6742337747668,606.0236191053604
long,4,2022-02-01,CP,SU,696.3312190193848,611.0987606490668
long,4,2022-03-01,CC,SV,732.2563481900478,676.0729439250117
long,4,2022-04-01,CT,CF,781.8185258770668,732.1361757268388
long,4,2022-05-01,SV,ZW,801.0300590680854,788.3305488703023
long,4,2022-06-01,NG,LE,531.3934931262662,769.2638524608736
long,4,2022-07-01,SV,ZW,516.9296156520036,683.6592508722283
long,4,2022-08-01,NG,CT,701.5974111345322,841.9237040099678
long,4,2022-09-01,CO,CP,872.3044402775331,822.3373163317079
long,4,2022-10-01,ZC,ZW,779.7084921725101,880.6133873633244
long,4,2022-11-01,SU,CC,851.3631483030094,959.9147940558571
long,4,2022-12-01,SV,CP,899.0236037084056,916.9488172727974
long,4,2023-01-01,NG,HE,650.9409266116475,846.9809064590445
long,4,2023-02-01,CP,LE,654.4100280535384,848.3343908484236
long,4,2023-03-01,ZW,NG,656.7942193061465,610.5184616093633
long,4,2023-04-01,CT,ZC,766.5800195944693,592.7128761501572
long,4,2023-05-01,HE,SV,741.9453015246322,536.2491686909252
long,4,2023-06-01,CF,HO,594.9090737668062,580.8831767546566
long,4,2023-07-01,CP,NG,713.6428525049397,499.30222784330914
long,4,2023-08-01,NG,HO,887.6187817393588,576.5279479331679
long,4,2023-09-01,CO,SU,995.3536879200147,614.1452274352583
long,4,2023-10-01,LE,ZC,953.1901897331451,626.2813947757843
long,4,2023-11-01,SU,CP,924.7310155777329,661.9780745281863
long,4,2023-12-01,SV,CT,861.7206698836155,730.5399571318137
long,4,2024-01-01,ZS,GD,804.9619940515154,699.0657275080201
long,4,2024-02-01,CP,ZS,839.9957670926251,669.943926445396
long,4,2024-03-01,SV,ZW,930.329033518864,625.70007350218
long,4,2024-04-01,CT,LE,751.5160146482392,615.1477763356041
long,4,2024-05-01,SV,LE,782.1774743341738,614.2489312530168
long,4,2024-06-01,ZS,SU,747.9852365927914,664.01441861889
long,4,2024-07-01,CP,SU,706.9070760810952,613.2044514588486
long,4,2024-08-01,NG,SU,739.0323651245434,688.2095741956654
long,4,2024-09-01,CO,ZW,718.4563069243483,702.5413333853621
long,4,2024-10-01,ZS,CP,712.1117295036621,742.3305638144658
long,4,2024-11-01,SU,CO,579.502441935933,774.9901862634225
long,4,2024-12-01,SV,CC,522.7457740199274,919.4638066881868
short,4,2016-01-01,LE,SU,1033.0772226713523,1134.8271388965638
short,4,2016-02-01,SU,CT,913.0396226723062,1126.801181968926
short,4,2016-03-01,SU,ZW,781.6045828504917,1094.0615330788428
short,4,2016-04-01,ZW,CP,671.1359039955389,1019.2845456418167
short,4,2016-05-01,LE,CF,612.8607344511897,1127.7085888535971
short,4,2016-06-01,GD,SV,537.6538955341053,1043.6026895113662
short,4,2016-07-01,ZS,CT,600.9887125639792,829.1163235797703
short,4,2016-08-01,NG,HE,674.1896184500914,820.0436967311933
short,4,2016-09-01,ZS,CF,661.9845429668171,830.4539500423365
short,4,2016-10-01,CF,LE,587.192951924252,774.3817247682537
short,4,2016-11-01,CO,NG,615.7723452949629,684.5589440727005
short,4,2016-12-01,NG,HE,576.4959458323297,601.1889949877291
short,4,2017-01-01,CT,CF,578.7121352554126,516.3732774957712
short,4,2017-02-01,SU,ZW,605.8725308089284,498.3872990012645
short,4,2017-03-01,SU,CT,644.8456210947107,484.4033722891935
short,4,2017-04-01,GD,ZC,653.8504955275005,542.5914385135449
short,4,2017-05-01,ZC,CC,721.1087672597469,527.7901394162822
short,4,2017-06-01,GD,ZW,733.9842122957422,426.2784480113278
short,4,2017-07-01,ZS,HE,722.4586439149964,417.0861046459632
short,4,2017-08-01,NG,ZS,571.7612024994046,438.280331085161
short,4,2017-09-01,ZS,SV,623.8889726536856,450.81636770578814
short,4,2017-10-01,HE,CC,604.7918920727054,446.0711005610767
short,4,2017-11-01,CT,SU,569.5809751294028,462.0773627301662
short,4,2017-12-01,CO,ZS,566.5083407044884,473.7657500247049
short,4,2018-01-01,CT,SU,592.877938601666,491.5721823483994
short,4,2018-02-01,SU,LE,600.5738750542819,498.3519253972257
short,4,2018-03-01,SU,ZW,639.7101243786409,578.3541048328816
short,4,2018-04-01,GD,SU,626.6910322796357,557.1771945579937
short,4,2018-05-01,ZC,SV,616.177373968543,468.3193937443095
short,4,2018-06-01,CT,SU,705.6333774223365,513.1032388077543
short,4,2018-07-01,ZS,ZW,682.5209647169055,392.9433724661681
short,4,2018-08-01,SU,HE,662.0701687012846,343.2908263119654
short,4,2018-09-01,ZS,SV,667.7655597480037,343.47042717016876
short,4,2018-10-01,GD,HE,635.9463702460043,388.3300690299558
short,4,2018-11-01,CT,CO,635.3987817156343,445.11769289140835
short,4,2018-12-01,CO,NG,733.2764362872017,629.8488943676313
short,4,2019-01-01,SU,CP,685.3473738024368,571.5750902173751
short,4,2019-02-01,NG,ZS,708.0987172976344,572.9581588151424
short,4,2019-03-01,ZS,CF,717.530996901433,541.5698468469907
short,4,2019-04-01,GD,HE,734.240669247806,479.4864504577588
short,4,2019-05-01,ZC,LE,601.991699407185,525.7483258394525
short,4,2019-06-01,CC,GD,679.3889419624393,505.1890686942723
short,4,2019-07-01,CO,HE,707.1682808089582,484.9104737474121
short,4,2019-08-01,ZS,NG,673.576645751321,416.98160099076773
short,4,2019-09-01,ZS,LE,631.3247209834651,391.54742627025723
short,4,2019-10-01,HE,CT,629.6927858700493,321.39002508535077
short,4,2019-11-01,SV,ZC,698.7314488111335,357.1153545434151
short,4,2019-12-01,ZW,CO,633.6270675485611,272.11830358017755
short,4,2020-01-01,CP,SV,709.880591742186,281.81525836117817
short,4,2020-02-01,NG,CO,735.7717789167033,342.986313724357
short,4,2020-03-01,ZS,GD,695.7224684863259,329.8815646168578
short,4,2020-04-01,GD,ZC,654.2306306872212,367.0466961538847
short,4,2020-05-01,CP,HO,620.2576666496994,260.1305114399519
short,4,2020-06-01,CC,ZS,651.5828509176438,253.12301536608533
short,4,2020-07-01,CO,GD,716.2709286141775,218.6931254918976
short,4,2020-08-01,SU,HE,759.5409187222415,209.14587052009486
short,4,2020-09-01,CF,HO,767.0946243475188,177.53001013481403
short,4,2020-10-01,CC,HE,774.934285643514,178.57207271020502
short,4,2020-11-01,SV,CO,915.4179442986065,95.69300691389884
short,4,2020-12-01,NG,CC,1105.226231560149,79.82807362348261
short,4,2021-01-01,CP,LE,1006.3260576495894,74.8014638854864
short,4,2021-02-01,NG,HE,1062.6264994643866,73.23696912654032
short,4,2021-03-01,SU,ZS,1334.5480694478254,72.07711037351511
short,4,2021-04-01,LE,LE,1342.5516804504803,72.50937442366936
short,4,2021-05-01,NG,NG,1238.485957605213,66.88892749984933
short,4,2021-06-01,CC,CC,1217.594159478032,65.76059014431515
short,4,2021-07-01,ZS,ZS,1321.47479379118,71.3710406904371
short,4,2021-08-01,SU,SU,1073.9427715336615,58.00217575579557
short,4,2021-09-01,ZS,ZS,1194.8208706859432,64.53063605917346
short,4,2021-10-01,CF,CF,1057.9400573468167,57.13789111657814
